Cost,Path,Function-Type,Start,Iteration
1960,"['Islanders', 'Rangers', 'Devils', 'Penguins', 'Flyers', 'Islanders', 'Capitals', 'Blue Jackets', 'Hurricanes']",Random,Islanders,1507
2414,"['Islanders', 'Hurricanes', 'Penguins', 'Flyers', 'Capitals', 'Islanders', 'Devils', 'Rangers', 'Blue Jackets']",Random,Islanders,1508
1556,"['Islanders', 'Devils', 'Rangers', 'Islanders', 'Flyers', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Capitals']",Random,Islanders,1509
1837,"['Islanders', 'Rangers', 'Devils', 'Flyers', 'Islanders', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Penguins']",Random,Islanders,1510
2869,"['Islanders', 'Devils', 'Blue Jackets', 'Flyers', 'Rangers', 'Capitals', 'Hurricanes', 'Penguins', 'Islanders']",Random,Islanders,1511
2465,"['Islanders', 'Flyers', 'Blue Jackets', 'Devils', 'Capitals', 'Penguins', 'Islanders', 'Rangers', 'Hurricanes']",Random,Islanders,1512
2755,"['Islanders', 'Penguins', 'Rangers', 'Capitals', 'Hurricanes', 'Flyers', 'Islanders', 'Devils', 'Blue Jackets']",Random,Islanders,1513
2006,"['Islanders', 'Rangers', 'Islanders', 'Flyers', 'Hurricanes', 'Devils', 'Penguins', 'Blue Jackets', 'Capitals']",Random,Islanders,1514
2192,"['Islanders', 'Flyers', 'Islanders', 'Rangers', 'Hurricanes', 'Devils', 'Blue Jackets', 'Penguins', 'Capitals']",Random,Islanders,1515
3084,"['Islanders', 'Capitals', 'Hurricanes', 'Rangers', 'Penguins', 'Islanders', 'Blue Jackets', 'Flyers', 'Devils']",Random,Islanders,1516
2437,"['Islanders', 'Hurricanes', 'Islanders', 'Devils', 'Flyers', 'Rangers', 'Capitals', 'Blue Jackets', 'Penguins']",Random,Islanders,1517
2545,"['Islanders', 'Devils', 'Blue Jackets', 'Islanders', 'Rangers', 'Hurricanes', 'Flyers', 'Capitals', 'Penguins']",Random,Islanders,1518
2524,"['Islanders', 'Capitals', 'Devils', 'Hurricanes', 'Blue Jackets', 'Flyers', 'Penguins', 'Rangers', 'Islanders']",Random,Islanders,1519
2632,"['Islanders', 'Capitals', 'Devils', 'Rangers', 'Penguins', 'Flyers', 'Hurricanes', 'Blue Jackets', 'Islanders']",Random,Islanders,1520
2797,"['Islanders', 'Capitals', 'Hurricanes', 'Islanders', 'Rangers', 'Blue Jackets', 'Devils', 'Penguins', 'Flyers']",Random,Islanders,1521
2115,"['Islanders', 'Flyers', 'Devils', 'Islanders', 'Penguins', 'Capitals', 'Rangers', 'Hurricanes', 'Blue Jackets']",Random,Islanders,1522
2018,"['Islanders', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Penguins', 'Flyers', 'Islanders', 'Devils', 'Rangers']",Random,Islanders,1523
1892,"['Islanders', 'Flyers', 'Islanders', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Rangers', 'Devils']",Random,Islanders,1524
1988,"['Islanders', 'Flyers', 'Islanders', 'Devils', 'Rangers', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Capitals']",Random,Islanders,1525
2287,"['Islanders', 'Capitals', 'Islanders', 'Devils', 'Flyers', 'Hurricanes', 'Rangers', 'Penguins', 'Blue Jackets']",Random,Islanders,1526
2531,"['Islanders', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Devils', 'Penguins', 'Flyers', 'Islanders', 'Rangers']",Random,Islanders,1527
2336,"['Islanders', 'Flyers', 'Islanders', 'Hurricanes', 'Blue Jackets', 'Capitals', 'Penguins', 'Rangers', 'Devils']",Random,Islanders,1528
2405,"['Islanders', 'Flyers', 'Blue Jackets', 'Penguins', 'Hurricanes', 'Rangers', 'Devils', 'Capitals', 'Islanders']",Random,Islanders,1529
3060,"['Islanders', 'Blue Jackets', 'Flyers', 'Penguins', 'Rangers', 'Capitals', 'Islanders', 'Devils', 'Hurricanes']",Random,Islanders,1530
2457,"['Islanders', 'Rangers', 'Devils', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Flyers', 'Penguins', 'Islanders']",Random,Islanders,1531
2619,"['Islanders', 'Devils', 'Hurricanes', 'Penguins', 'Islanders', 'Rangers', 'Capitals', 'Flyers', 'Blue Jackets']",Random,Islanders,1532
2840,"['Islanders', 'Blue Jackets', 'Devils', 'Penguins', 'Flyers', 'Capitals', 'Hurricanes', 'Rangers', 'Islanders']",Random,Islanders,1533
2794,"['Islanders', 'Capitals', 'Devils', 'Blue Jackets', 'Rangers', 'Penguins', 'Flyers', 'Islanders', 'Hurricanes']",Random,Islanders,1534
2737,"['Islanders', 'Blue Jackets', 'Capitals', 'Penguins', 'Flyers', 'Islanders', 'Hurricanes', 'Devils', 'Rangers']",Random,Islanders,1535
2684,"['Islanders', 'Devils', 'Flyers', 'Penguins', 'Hurricanes', 'Blue Jackets', 'Rangers', 'Capitals', 'Islanders']",Random,Islanders,1536
2733,"['Islanders', 'Flyers', 'Devils', 'Penguins', 'Capitals', 'Islanders', 'Hurricanes', 'Rangers', 'Blue Jackets']",Random,Islanders,1537
1410,"['Islanders', 'Devils', 'Islanders', 'Rangers', 'Flyers', 'Capitals', 'Hurricanes', 'Penguins', 'Blue Jackets']",Random,Islanders,1538
1392,"['Islanders', 'Rangers', 'Islanders', 'Devils', 'Flyers', 'Capitals', 'Blue Jackets', 'Penguins', 'Hurricanes']",Random,Islanders,1539
2374,"['Islanders', 'Hurricanes', 'Flyers', 'Rangers', 'Islanders', 'Blue Jackets', 'Penguins', 'Devils', 'Capitals']",Random,Islanders,1540
2218,"['Islanders', 'Rangers', 'Flyers', 'Blue Jackets', 'Penguins', 'Islanders', 'Hurricanes', 'Capitals', 'Devils']",Random,Islanders,1541
1947,"['Islanders', 'Flyers', 'Islanders', 'Rangers', 'Hurricanes', 'Capitals', 'Devils', 'Blue Jackets', 'Penguins']",Random,Islanders,1542
2288,"['Islanders', 'Hurricanes', 'Capitals', 'Penguins', 'Islanders', 'Flyers', 'Rangers', 'Devils', 'Blue Jackets']",Random,Islanders,1543
1863,"['Islanders', 'Flyers', 'Capitals', 'Islanders', 'Devils', 'Rangers', 'Blue Jackets', 'Penguins', 'Hurricanes']",Random,Islanders,1544
1717,"['Islanders', 'Devils', 'Flyers', 'Capitals', 'Rangers', 'Islanders', 'Hurricanes', 'Blue Jackets', 'Penguins']",Random,Islanders,1545
2629,"['Islanders', 'Blue Jackets', 'Rangers', 'Flyers', 'Hurricanes', 'Penguins', 'Capitals', 'Devils', 'Islanders']",Random,Islanders,1546
3018,"['Islanders', 'Blue Jackets', 'Rangers', 'Capitals', 'Penguins', 'Hurricanes', 'Flyers', 'Islanders', 'Devils']",Random,Islanders,1547
2333,"['Islanders', 'Penguins', 'Devils', 'Flyers', 'Hurricanes', 'Blue Jackets', 'Capitals', 'Rangers', 'Islanders']",Random,Islanders,1548
2659,"['Islanders', 'Capitals', 'Devils', 'Rangers', 'Flyers', 'Blue Jackets', 'Islanders', 'Hurricanes', 'Penguins']",Random,Islanders,1549
2622,"['Islanders', 'Devils', 'Islanders', 'Hurricanes', 'Rangers', 'Penguins', 'Capitals', 'Flyers', 'Blue Jackets']",Random,Islanders,1550
2573,"['Islanders', 'Penguins', 'Blue Jackets', 'Capitals', 'Islanders', 'Hurricanes', 'Rangers', 'Devils', 'Flyers']",Random,Islanders,1551
3066,"['Islanders', 'Blue Jackets', 'Islanders', 'Capitals', 'Flyers', 'Penguins', 'Hurricanes', 'Rangers', 'Devils']",Random,Islanders,1552
2297,"['Islanders', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Flyers', 'Islanders', 'Devils', 'Rangers', 'Capitals']",Random,Islanders,1553
2414,"['Islanders', 'Devils', 'Hurricanes', 'Islanders', 'Capitals', 'Blue Jackets', 'Penguins', 'Rangers', 'Flyers']",Random,Islanders,1554
1837,"['Islanders', 'Rangers', 'Penguins', 'Islanders', 'Devils', 'Flyers', 'Capitals', 'Hurricanes', 'Blue Jackets']",Random,Islanders,1555
2409,"['Islanders', 'Devils', 'Islanders', 'Penguins', 'Capitals', 'Flyers', 'Hurricanes', 'Blue Jackets', 'Rangers']",Random,Islanders,1556
2902,"['Islanders', 'Devils', 'Capitals', 'Blue Jackets', 'Islanders', 'Hurricanes', 'Flyers', 'Penguins', 'Rangers']",Random,Islanders,1557
2726,"['Islanders', 'Blue Jackets', 'Devils', 'Penguins', 'Flyers', 'Hurricanes', 'Capitals', 'Islanders', 'Rangers']",Random,Islanders,1558
2781,"['Islanders', 'Capitals', 'Hurricanes', 'Rangers', 'Flyers', 'Blue Jackets', 'Islanders', 'Devils', 'Penguins']",Random,Islanders,1559
2734,"['Islanders', 'Hurricanes', 'Penguins', 'Islanders', 'Capitals', 'Blue Jackets', 'Rangers', 'Devils', 'Flyers']",Random,Islanders,1560
2902,"['Islanders', 'Hurricanes', 'Flyers', 'Penguins', 'Islanders', 'Devils', 'Capitals', 'Blue Jackets', 'Rangers']",Random,Islanders,1561
2626,"['Islanders', 'Penguins', 'Rangers', 'Islanders', 'Blue Jackets', 'Devils', 'Capitals', 'Flyers', 'Hurricanes']",Random,Islanders,1562
2922,"['Islanders', 'Hurricanes', 'Islanders', 'Blue Jackets', 'Capitals', 'Flyers', 'Penguins', 'Devils', 'Rangers']",Random,Islanders,1563
2852,"['Islanders', 'Devils', 'Hurricanes', 'Flyers', 'Blue Jackets', 'Islanders', 'Rangers', 'Capitals', 'Penguins']",Random,Islanders,1564
3247,"['Islanders', 'Penguins', 'Rangers', 'Capitals', 'Hurricanes', 'Islanders', 'Flyers', 'Blue Jackets', 'Devils']",Random,Islanders,1565
2459,"['Islanders', 'Devils', 'Hurricanes', 'Capitals', 'Rangers', 'Penguins', 'Flyers', 'Islanders', 'Blue Jackets']",Random,Islanders,1566
3263,"['Islanders', 'Capitals', 'Rangers', 'Hurricanes', 'Islanders', 'Penguins', 'Devils', 'Blue Jackets', 'Flyers']",Random,Islanders,1567
2400,"['Islanders', 'Devils', 'Blue Jackets', 'Penguins', 'Hurricanes', 'Rangers', 'Flyers', 'Capitals', 'Islanders']",Random,Islanders,1568
1994,"['Islanders', 'Rangers', 'Devils', 'Islanders', 'Capitals', 'Hurricanes', 'Penguins', 'Flyers', 'Blue Jackets']",Random,Islanders,1569
2585,"['Islanders', 'Rangers', 'Islanders', 'Penguins', 'Devils', 'Hurricanes', 'Flyers', 'Blue Jackets', 'Capitals']",Random,Islanders,1570
2442,"['Islanders', 'Capitals', 'Penguins', 'Devils', 'Rangers', 'Blue Jackets', 'Hurricanes', 'Flyers', 'Islanders']",Random,Islanders,1571
2656,"['Islanders', 'Capitals', 'Islanders', 'Blue Jackets', 'Flyers', 'Devils', 'Rangers', 'Hurricanes', 'Penguins']",Random,Islanders,1572
2624,"['Islanders', 'Devils', 'Flyers', 'Blue Jackets', 'Islanders', 'Hurricanes', 'Capitals', 'Rangers', 'Penguins']",Random,Islanders,1573
2677,"['Islanders', 'Devils', 'Blue Jackets', 'Hurricanes', 'Islanders', 'Penguins', 'Flyers', 'Capitals', 'Rangers']",Random,Islanders,1574
2930,"['Islanders', 'Flyers', 'Capitals', 'Devils', 'Hurricanes', 'Islanders', 'Blue Jackets', 'Rangers', 'Penguins']",Random,Islanders,1575
2594,"['Islanders', 'Rangers', 'Flyers', 'Hurricanes', 'Islanders', 'Blue Jackets', 'Capitals', 'Devils', 'Penguins']",Random,Islanders,1576
2485,"['Islanders', 'Penguins', 'Blue Jackets', 'Capitals', 'Flyers', 'Islanders', 'Devils', 'Hurricanes', 'Rangers']",Random,Islanders,1577
2673,"['Islanders', 'Penguins', 'Flyers', 'Capitals', 'Devils', 'Blue Jackets', 'Hurricanes', 'Rangers', 'Islanders']",Random,Islanders,1578
3060,"['Islanders', 'Blue Jackets', 'Capitals', 'Flyers', 'Penguins', 'Devils', 'Islanders', 'Hurricanes', 'Rangers']",Random,Islanders,1579
2901,"['Islanders', 'Capitals', 'Rangers', 'Flyers', 'Penguins', 'Hurricanes', 'Devils', 'Blue Jackets', 'Islanders']",Random,Islanders,1580
2530,"['Islanders', 'Flyers', 'Rangers', 'Hurricanes', 'Capitals', 'Islanders', 'Penguins', 'Devils', 'Blue Jackets']",Random,Islanders,1581
2123,"['Islanders', 'Hurricanes', 'Flyers', 'Devils', 'Rangers', 'Islanders', 'Penguins', 'Blue Jackets', 'Capitals']",Random,Islanders,1582
2964,"['Islanders', 'Penguins', 'Flyers', 'Rangers', 'Hurricanes', 'Capitals', 'Islanders', 'Blue Jackets', 'Devils']",Random,Islanders,1583
2539,"['Islanders', 'Rangers', 'Devils', 'Hurricanes', 'Flyers', 'Blue Jackets', 'Capitals', 'Penguins', 'Islanders']",Random,Islanders,1584
2979,"['Islanders', 'Penguins', 'Islanders', 'Blue Jackets', 'Capitals', 'Devils', 'Hurricanes', 'Flyers', 'Rangers']",Random,Islanders,1585
1803,"['Islanders', 'Capitals', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Devils', 'Rangers', 'Flyers', 'Islanders']",Random,Islanders,1586
2536,"['Islanders', 'Penguins', 'Blue Jackets', 'Rangers', 'Flyers', 'Devils', 'Hurricanes', 'Islanders', 'Capitals']",Random,Islanders,1587
3082,"['Islanders', 'Flyers', 'Hurricanes', 'Devils', 'Penguins', 'Rangers', 'Capitals', 'Islanders', 'Blue Jackets']",Random,Islanders,1588
2771,"['Islanders', 'Blue Jackets', 'Capitals', 'Rangers', 'Flyers', 'Devils', 'Hurricanes', 'Islanders', 'Penguins']",Random,Islanders,1589
2199,"['Islanders', 'Rangers', 'Flyers', 'Capitals', 'Blue Jackets', 'Penguins', 'Devils', 'Hurricanes', 'Islanders']",Random,Islanders,1590
2917,"['Islanders', 'Blue Jackets', 'Devils', 'Hurricanes', 'Penguins', 'Islanders', 'Capitals', 'Flyers', 'Rangers']",Random,Islanders,1591
2304,"['Islanders', 'Flyers', 'Rangers', 'Devils', 'Penguins', 'Islanders', 'Blue Jackets', 'Capitals', 'Hurricanes']",Random,Islanders,1592
2600,"['Islanders', 'Penguins', 'Blue Jackets', 'Islanders', 'Devils', 'Rangers', 'Capitals', 'Hurricanes', 'Flyers']",Random,Islanders,1593
2898,"['Islanders', 'Blue Jackets', 'Devils', 'Penguins', 'Islanders', 'Flyers', 'Hurricanes', 'Capitals', 'Rangers']",Random,Islanders,1594
2898,"['Islanders', 'Rangers', 'Hurricanes', 'Islanders', 'Blue Jackets', 'Devils', 'Capitals', 'Penguins', 'Flyers']",Random,Islanders,1595
2767,"['Islanders', 'Hurricanes', 'Rangers', 'Islanders', 'Penguins', 'Flyers', 'Capitals', 'Devils', 'Blue Jackets']",Random,Islanders,1596
2631,"['Islanders', 'Penguins', 'Blue Jackets', 'Islanders', 'Flyers', 'Hurricanes', 'Rangers', 'Devils', 'Capitals']",Random,Islanders,1597
2300,"['Islanders', 'Flyers', 'Hurricanes', 'Devils', 'Rangers', 'Penguins', 'Blue Jackets', 'Capitals', 'Islanders']",Random,Islanders,1598
2123,"['Islanders', 'Devils', 'Flyers', 'Capitals', 'Blue Jackets', 'Islanders', 'Rangers', 'Penguins', 'Hurricanes']",Random,Islanders,1599
2837,"['Islanders', 'Blue Jackets', 'Devils', 'Flyers', 'Islanders', 'Penguins', 'Rangers', 'Hurricanes', 'Capitals']",Random,Islanders,1600
3524,"['Islanders', 'Blue Jackets', 'Flyers', 'Penguins', 'Rangers', 'Capitals', 'Islanders', 'Hurricanes', 'Devils']",Random,Islanders,1601
2619,"['Islanders', 'Flyers', 'Islanders', 'Devils', 'Blue Jackets', 'Capitals', 'Penguins', 'Hurricanes', 'Rangers']",Random,Islanders,1602
2400,"['Islanders', 'Capitals', 'Flyers', 'Devils', 'Islanders', 'Blue Jackets', 'Hurricanes', 'Penguins', 'Rangers']",Random,Islanders,1603
2662,"['Islanders', 'Flyers', 'Rangers', 'Capitals', 'Devils', 'Penguins', 'Islanders', 'Hurricanes', 'Blue Jackets']",Random,Islanders,1604
2494,"['Islanders', 'Penguins', 'Islanders', 'Blue Jackets', 'Devils', 'Rangers', 'Flyers', 'Capitals', 'Hurricanes']",Random,Islanders,1605
2958,"['Islanders', 'Hurricanes', 'Flyers', 'Devils', 'Blue Jackets', 'Capitals', 'Islanders', 'Penguins', 'Rangers']",Random,Islanders,1606
2592,"['Islanders', 'Capitals', 'Blue Jackets', 'Islanders', 'Rangers', 'Flyers', 'Hurricanes', 'Devils', 'Penguins']",Random,Islanders,1607
2794,"['Islanders', 'Blue Jackets', 'Islanders', 'Flyers', 'Hurricanes', 'Penguins', 'Rangers', 'Devils', 'Capitals']",Random,Islanders,1608
2627,"['Islanders', 'Blue Jackets', 'Islanders', 'Flyers', 'Devils', 'Rangers', 'Hurricanes', 'Penguins', 'Capitals']",Random,Islanders,1609
2264,"['Islanders', 'Capitals', 'Flyers', 'Rangers', 'Devils', 'Blue Jackets', 'Penguins', 'Hurricanes', 'Islanders']",Random,Islanders,1610
2809,"['Islanders', 'Penguins', 'Hurricanes', 'Islanders', 'Rangers', 'Blue Jackets', 'Devils', 'Capitals', 'Flyers']",Random,Islanders,1611
3055,"['Islanders', 'Hurricanes', 'Islanders', 'Blue Jackets', 'Rangers', 'Devils', 'Penguins', 'Flyers', 'Capitals']",Random,Islanders,1612
2473,"['Islanders', 'Blue Jackets', 'Penguins', 'Rangers', 'Flyers', 'Hurricanes', 'Islanders', 'Devils', 'Capitals']",Random,Islanders,1613
2681,"['Islanders', 'Devils', 'Blue Jackets', 'Penguins', 'Flyers', 'Capitals', 'Islanders', 'Hurricanes', 'Rangers']",Random,Islanders,1614
2215,"['Islanders', 'Rangers', 'Hurricanes', 'Capitals', 'Islanders', 'Blue Jackets', 'Penguins', 'Flyers', 'Devils']",Random,Islanders,1615
2690,"['Islanders', 'Rangers', 'Blue Jackets', 'Flyers', 'Hurricanes', 'Islanders', 'Devils', 'Penguins', 'Capitals']",Random,Islanders,1616
2451,"['Islanders', 'Penguins', 'Devils', 'Flyers', 'Capitals', 'Blue Jackets', 'Islanders', 'Rangers', 'Hurricanes']",Random,Islanders,1617
2858,"['Islanders', 'Devils', 'Flyers', 'Penguins', 'Rangers', 'Capitals', 'Blue Jackets', 'Islanders', 'Hurricanes']",Random,Islanders,1618
2395,"['Islanders', 'Devils', 'Rangers', 'Blue Jackets', 'Hurricanes', 'Islanders', 'Capitals', 'Flyers', 'Penguins']",Random,Islanders,1619
2352,"['Islanders', 'Flyers', 'Penguins', 'Hurricanes', 'Blue Jackets', 'Rangers', 'Islanders', 'Capitals', 'Devils']",Random,Islanders,1620
2366,"['Islanders', 'Flyers', 'Hurricanes', 'Blue Jackets', 'Devils', 'Penguins', 'Capitals', 'Islanders', 'Rangers']",Random,Islanders,1621
2069,"['Islanders', 'Rangers', 'Islanders', 'Flyers', 'Penguins', 'Devils', 'Blue Jackets', 'Hurricanes', 'Capitals']",Random,Islanders,1622
2524,"['Islanders', 'Flyers', 'Capitals', 'Hurricanes', 'Penguins', 'Rangers', 'Blue Jackets', 'Devils', 'Islanders']",Random,Islanders,1623
2033,"['Islanders', 'Rangers', 'Islanders', 'Blue Jackets', 'Devils', 'Flyers', 'Capitals', 'Penguins', 'Hurricanes']",Random,Islanders,1624
2939,"['Islanders', 'Capitals', 'Devils', 'Hurricanes', 'Rangers', 'Islanders', 'Blue Jackets', 'Flyers', 'Penguins']",Random,Islanders,1625
2681,"['Islanders', 'Penguins', 'Devils', 'Rangers', 'Capitals', 'Hurricanes', 'Blue Jackets', 'Flyers', 'Islanders']",Random,Islanders,1626
2352,"['Islanders', 'Devils', 'Penguins', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Rangers', 'Flyers', 'Islanders']",Random,Islanders,1627
3105,"['Islanders', 'Hurricanes', 'Flyers', 'Rangers', 'Blue Jackets', 'Islanders', 'Penguins', 'Devils', 'Capitals']",Random,Islanders,1628
2803,"['Islanders', 'Penguins', 'Capitals', 'Blue Jackets', 'Rangers', 'Devils', 'Hurricanes', 'Islanders', 'Flyers']",Random,Islanders,1629
3020,"['Islanders', 'Penguins', 'Capitals', 'Rangers', 'Hurricanes', 'Devils', 'Islanders', 'Blue Jackets', 'Flyers']",Random,Islanders,1630
2920,"['Islanders', 'Devils', 'Blue Jackets', 'Rangers', 'Capitals', 'Hurricanes', 'Flyers', 'Islanders', 'Penguins']",Random,Islanders,1631
2709,"['Islanders', 'Blue Jackets', 'Devils', 'Rangers', 'Islanders', 'Hurricanes', 'Flyers', 'Penguins', 'Capitals']",Random,Islanders,1632
2604,"['Islanders', 'Hurricanes', 'Devils', 'Blue Jackets', 'Islanders', 'Rangers', 'Flyers', 'Capitals', 'Penguins']",Random,Islanders,1633
2038,"['Islanders', 'Rangers', 'Islanders', 'Capitals', 'Flyers', 'Penguins', 'Devils', 'Blue Jackets', 'Hurricanes']",Random,Islanders,1634
2579,"['Islanders', 'Flyers', 'Hurricanes', 'Islanders', 'Capitals', 'Devils', 'Blue Jackets', 'Penguins', 'Rangers']",Random,Islanders,1635
2320,"['Islanders', 'Blue Jackets', 'Penguins', 'Hurricanes', 'Devils', 'Capitals', 'Rangers', 'Flyers', 'Islanders']",Random,Islanders,1636
2325,"['Islanders', 'Blue Jackets', 'Penguins', 'Capitals', 'Rangers', 'Islanders', 'Hurricanes', 'Devils', 'Flyers']",Random,Islanders,1637
2951,"['Islanders', 'Capitals', 'Rangers', 'Devils', 'Blue Jackets', 'Islanders', 'Penguins', 'Hurricanes', 'Flyers']",Random,Islanders,1638
2542,"['Islanders', 'Penguins', 'Blue Jackets', 'Islanders', 'Rangers', 'Capitals', 'Hurricanes', 'Devils', 'Flyers']",Random,Islanders,1639
2951,"['Islanders', 'Capitals', 'Rangers', 'Blue Jackets', 'Flyers', 'Devils', 'Hurricanes', 'Islanders', 'Penguins']",Random,Islanders,1640
1965,"['Islanders', 'Hurricanes', 'Capitals', 'Penguins', 'Blue Jackets', 'Devils', 'Flyers', 'Islanders', 'Rangers']",Random,Islanders,1641
2266,"['Islanders', 'Flyers', 'Islanders', 'Devils', 'Penguins', 'Rangers', 'Blue Jackets', 'Capitals', 'Hurricanes']",Random,Islanders,1642
2566,"['Islanders', 'Capitals', 'Penguins', 'Hurricanes', 'Flyers', 'Blue Jackets', 'Islanders', 'Rangers', 'Devils']",Random,Islanders,1643
2407,"['Islanders', 'Rangers', 'Penguins', 'Flyers', 'Islanders', 'Hurricanes', 'Blue Jackets', 'Capitals', 'Devils']",Random,Islanders,1644
2727,"['Islanders', 'Capitals', 'Rangers', 'Penguins', 'Devils', 'Islanders', 'Hurricanes', 'Flyers', 'Blue Jackets']",Random,Islanders,1645
2602,"['Islanders', 'Flyers', 'Devils', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Rangers', 'Capitals', 'Islanders']",Random,Islanders,1646
2737,"['Islanders', 'Capitals', 'Flyers', 'Blue Jackets', 'Rangers', 'Penguins', 'Islanders', 'Devils', 'Hurricanes']",Random,Islanders,1647
2365,"['Islanders', 'Flyers', 'Blue Jackets', 'Devils', 'Penguins', 'Rangers', 'Islanders', 'Capitals', 'Hurricanes']",Random,Islanders,1648
2319,"['Islanders', 'Capitals', 'Devils', 'Islanders', 'Rangers', 'Penguins', 'Hurricanes', 'Blue Jackets', 'Flyers']",Random,Islanders,1649
3218,"['Islanders', 'Devils', 'Blue Jackets', 'Rangers', 'Capitals', 'Hurricanes', 'Islanders', 'Penguins', 'Flyers']",Random,Islanders,1650
2777,"['Islanders', 'Flyers', 'Penguins', 'Capitals', 'Hurricanes', 'Rangers', 'Devils', 'Blue Jackets', 'Islanders']",Random,Islanders,1651
2290,"['Islanders', 'Flyers', 'Devils', 'Rangers', 'Hurricanes', 'Penguins', 'Islanders', 'Capitals', 'Blue Jackets']",Random,Islanders,1652
2374,"['Islanders', 'Capitals', 'Blue Jackets', 'Hurricanes', 'Devils', 'Islanders', 'Rangers', 'Penguins', 'Flyers']",Random,Islanders,1653
2413,"['Islanders', 'Flyers', 'Islanders', 'Hurricanes', 'Devils', 'Blue Jackets', 'Penguins', 'Capitals', 'Rangers']",Random,Islanders,1654
2929,"['Islanders', 'Devils', 'Penguins', 'Rangers', 'Capitals', 'Flyers', 'Hurricanes', 'Blue Jackets', 'Islanders']",Random,Islanders,1655
