Cost,Path,Function-Type,Start
5468,"['Bruins', 'Red Wings', 'Lightning', 'Sabres', 'Maple Leafs', 'Senators', 'Canadiens', 'Bruins', 'Panthers']",Simple,Bruins
3825,"['Bruins', 'Canadiens', 'Senators', 'Red Wings', 'Maple Leafs', 'Bruins', 'Sabres', 'Panthers', 'Lightning']",Simple,Bruins
5346,"['Bruins', 'Maple Leafs', 'Sabres', 'Canadiens', 'Lightning', 'Panthers', 'Red Wings', 'Bruins', 'Senators']",Simple,Bruins
4253,"['Bruins', 'Red Wings', 'Maple Leafs', 'Canadiens', 'Bruins', 'Sabres', 'Senators', 'Panthers', 'Lightning']",Simple,Bruins
3685,"['Bruins', 'Sabres', 'Maple Leafs', 'Bruins', 'Senators', 'Canadiens', 'Red Wings', 'Lightning', 'Panthers']",Simple,Bruins
5214,"['Bruins', 'Senators', 'Red Wings', 'Sabres', 'Panthers', 'Lightning', 'Canadiens', 'Bruins', 'Maple Leafs']",Simple,Bruins
4402,"['Bruins', 'Canadiens', 'Bruins', 'Panthers', 'Lightning', 'Sabres', 'Red Wings', 'Maple Leafs', 'Senators']",Simple,Bruins
4749,"['Bruins', 'Panthers', 'Lightning', 'Red Wings', 'Sabres', 'Canadiens', 'Bruins', 'Maple Leafs', 'Senators']",Simple,Bruins
4637,"['Bruins', 'Canadiens', 'Bruins', 'Senators', 'Panthers', 'Lightning', 'Maple Leafs', 'Sabres', 'Red Wings']",Simple,Bruins
4619,"['Bruins', 'Sabres', 'Red Wings', 'Maple Leafs', 'Senators', 'Canadiens', 'Lightning', 'Panthers', 'Bruins']",Simple,Bruins
4497,"['Bruins', 'Canadiens', 'Maple Leafs', 'Red Wings', 'Lightning', 'Panthers', 'Sabres', 'Senators', 'Bruins']",Simple,Bruins
4525,"['Bruins', 'Lightning', 'Panthers', 'Bruins', 'Sabres', 'Red Wings', 'Maple Leafs', 'Canadiens', 'Senators']",Simple,Bruins
4125,"['Bruins', 'Sabres', 'Red Wings', 'Canadiens', 'Senators', 'Bruins', 'Maple Leafs', 'Panthers', 'Lightning']",Simple,Bruins
5527,"['Bruins', 'Sabres', 'Canadiens', 'Red Wings', 'Panthers', 'Lightning', 'Senators', 'Bruins', 'Maple Leafs']",Simple,Bruins
3751,"['Bruins', 'Maple Leafs', 'Sabres', 'Senators', 'Bruins', 'Canadiens', 'Red Wings', 'Lightning', 'Panthers']",Simple,Bruins
5785,"['Bruins', 'Canadiens', 'Senators', 'Maple Leafs', 'Red Wings', 'Bruins', 'Panthers', 'Sabres', 'Lightning']",Simple,Bruins
5258,"['Bruins', 'Red Wings', 'Senators', 'Maple Leafs', 'Sabres', 'Canadiens', 'Lightning', 'Panthers', 'Bruins']",Simple,Bruins
4627,"['Bruins', 'Canadiens', 'Bruins', 'Sabres', 'Maple Leafs', 'Panthers', 'Lightning', 'Red Wings', 'Senators']",Simple,Bruins
4525,"['Bruins', 'Panthers', 'Lightning', 'Bruins', 'Sabres', 'Red Wings', 'Maple Leafs', 'Canadiens', 'Senators']",Simple,Bruins
4521,"['Bruins', 'Senators', 'Sabres', 'Red Wings', 'Bruins', 'Maple Leafs', 'Canadiens', 'Panthers', 'Lightning']",Simple,Bruins
5018,"['Bruins', 'Canadiens', 'Sabres', 'Red Wings', 'Lightning', 'Panthers', 'Senators', 'Bruins', 'Maple Leafs']",Simple,Bruins
3797,"['Bruins', 'Red Wings', 'Sabres', 'Maple Leafs', 'Bruins', 'Canadiens', 'Senators', 'Lightning', 'Panthers']",Simple,Bruins
4735,"['Bruins', 'Canadiens', 'Maple Leafs', 'Red Wings', 'Senators', 'Sabres', 'Panthers', 'Lightning', 'Bruins']",Simple,Bruins
4766,"['Bruins', 'Red Wings', 'Sabres', 'Maple Leafs', 'Canadiens', 'Senators', 'Lightning', 'Panthers', 'Bruins']",Simple,Bruins
4757,"['Bruins', 'Senators', 'Canadiens', 'Panthers', 'Lightning', 'Sabres', 'Maple Leafs', 'Red Wings', 'Bruins']",Simple,Bruins
3870,"['Bruins', 'Canadiens', 'Sabres', 'Maple Leafs', 'Senators', 'Bruins', 'Red Wings', 'Panthers', 'Lightning']",Simple,Bruins
4233,"['Bruins', 'Sabres', 'Maple Leafs', 'Red Wings', 'Panthers', 'Lightning', 'Bruins', 'Canadiens', 'Senators']",Simple,Bruins
5196,"['Bruins', 'Maple Leafs', 'Canadiens', 'Bruins', 'Lightning', 'Panthers', 'Senators', 'Red Wings', 'Sabres']",Simple,Bruins
3823,"['Bruins', 'Red Wings', 'Senators', 'Canadiens', 'Bruins', 'Sabres', 'Maple Leafs', 'Lightning', 'Panthers']",Simple,Bruins
4073,"['Bruins', 'Senators', 'Maple Leafs', 'Canadiens', 'Sabres', 'Bruins', 'Red Wings', 'Lightning', 'Panthers']",Simple,Bruins
3689,"['Bruins', 'Canadiens', 'Red Wings', 'Sabres', 'Maple Leafs', 'Senators', 'Bruins', 'Panthers', 'Lightning']",Simple,Bruins
4818,"['Bruins', 'Maple Leafs', 'Canadiens', 'Senators', 'Sabres', 'Bruins', 'Lightning', 'Panthers', 'Red Wings']",Simple,Bruins
4277,"['Bruins', 'Canadiens', 'Sabres', 'Bruins', 'Red Wings', 'Senators', 'Maple Leafs', 'Lightning', 'Panthers']",Simple,Bruins
4719,"['Bruins', 'Canadiens', 'Bruins', 'Sabres', 'Senators', 'Panthers', 'Lightning', 'Red Wings', 'Maple Leafs']",Simple,Bruins
4533,"['Bruins', 'Red Wings', 'Panthers', 'Lightning', 'Bruins', 'Canadiens', 'Senators', 'Maple Leafs', 'Sabres']",Simple,Bruins
4987,"['Bruins', 'Lightning', 'Panthers', 'Sabres', 'Senators', 'Maple Leafs', 'Canadiens', 'Bruins', 'Red Wings']",Simple,Bruins
4527,"['Bruins', 'Canadiens', 'Bruins', 'Panthers', 'Lightning', 'Senators', 'Sabres', 'Maple Leafs', 'Red Wings']",Simple,Bruins
4851,"['Bruins', 'Panthers', 'Lightning', 'Sabres', 'Red Wings', 'Senators', 'Bruins', 'Canadiens', 'Maple Leafs']",Simple,Bruins
4136,"['Bruins', 'Red Wings', 'Senators', 'Canadiens', 'Sabres', 'Maple Leafs', 'Bruins', 'Panthers', 'Lightning']",Simple,Bruins
4088,"['Bruins', 'Red Wings', 'Sabres', 'Canadiens', 'Senators', 'Bruins', 'Maple Leafs', 'Lightning', 'Panthers']",Simple,Bruins
4259,"['Bruins', 'Sabres', 'Red Wings', 'Senators', 'Maple Leafs', 'Bruins', 'Canadiens', 'Panthers', 'Lightning']",Simple,Bruins
4720,"['Bruins', 'Canadiens', 'Senators', 'Sabres', 'Panthers', 'Lightning', 'Maple Leafs', 'Red Wings', 'Bruins']",Simple,Bruins
4373,"['Bruins', 'Canadiens', 'Senators', 'Sabres', 'Red Wings', 'Maple Leafs', 'Panthers', 'Lightning', 'Bruins']",Simple,Bruins
3474,"['Bruins', 'Sabres', 'Senators', 'Canadiens', 'Bruins', 'Maple Leafs', 'Red Wings', 'Lightning', 'Panthers']",Simple,Bruins
5257,"['Bruins', 'Lightning', 'Panthers', 'Canadiens', 'Sabres', 'Red Wings', 'Senators', 'Maple Leafs', 'Bruins']",Simple,Bruins
3929,"['Bruins', 'Canadiens', 'Maple Leafs', 'Red Wings', 'Senators', 'Sabres', 'Bruins', 'Panthers', 'Lightning']",Simple,Bruins
5018,"['Bruins', 'Panthers', 'Lightning', 'Bruins', 'Senators', 'Red Wings', 'Maple Leafs', 'Canadiens', 'Sabres']",Simple,Bruins
5092,"['Bruins', 'Senators', 'Maple Leafs', 'Sabres', 'Panthers', 'Lightning', 'Bruins', 'Red Wings', 'Canadiens']",Simple,Bruins
5217,"['Bruins', 'Canadiens', 'Sabres', 'Senators', 'Panthers', 'Lightning', 'Maple Leafs', 'Red Wings', 'Bruins']",Simple,Bruins
4461,"['Bruins', 'Lightning', 'Panthers', 'Sabres', 'Maple Leafs', 'Red Wings', 'Canadiens', 'Senators', 'Bruins']",Simple,Bruins
5280,"['Bruins', 'Sabres', 'Senators', 'Red Wings', 'Canadiens', 'Bruins', 'Panthers', 'Lightning', 'Maple Leafs']",Simple,Bruins
6116,"['Bruins', 'Panthers', 'Bruins', 'Senators', 'Maple Leafs', 'Sabres', 'Red Wings', 'Canadiens', 'Lightning']",Simple,Bruins
4729,"['Bruins', 'Sabres', 'Panthers', 'Lightning', 'Red Wings', 'Bruins', 'Canadiens', 'Senators', 'Maple Leafs']",Simple,Bruins
5197,"['Bruins', 'Sabres', 'Senators', 'Maple Leafs', 'Bruins', 'Lightning', 'Panthers', 'Red Wings', 'Canadiens']",Simple,Bruins
3808,"['Bruins', 'Sabres', 'Maple Leafs', 'Red Wings', 'Senators', 'Bruins', 'Canadiens', 'Lightning', 'Panthers']",Simple,Bruins
3827,"['Bruins', 'Sabres', 'Maple Leafs', 'Red Wings', 'Bruins', 'Senators', 'Canadiens', 'Lightning', 'Panthers']",Simple,Bruins
4594,"['Bruins', 'Senators', 'Canadiens', 'Sabres', 'Bruins', 'Panthers', 'Lightning', 'Red Wings', 'Maple Leafs']",Simple,Bruins
5283,"['Bruins', 'Sabres', 'Senators', 'Bruins', 'Lightning', 'Panthers', 'Canadiens', 'Red Wings', 'Maple Leafs']",Simple,Bruins
5159,"['Bruins', 'Canadiens', 'Red Wings', 'Senators', 'Panthers', 'Lightning', 'Sabres', 'Maple Leafs', 'Bruins']",Simple,Bruins
4554,"['Bruins', 'Senators', 'Sabres', 'Lightning', 'Panthers', 'Red Wings', 'Maple Leafs', 'Canadiens', 'Bruins']",Simple,Bruins
4817,"['Bruins', 'Canadiens', 'Bruins', 'Senators', 'Red Wings', 'Sabres', 'Panthers', 'Lightning', 'Maple Leafs']",Simple,Bruins
5397,"['Bruins', 'Lightning', 'Panthers', 'Maple Leafs', 'Senators', 'Sabres', 'Canadiens', 'Red Wings', 'Bruins']",Simple,Bruins
4344,"['Bruins', 'Maple Leafs', 'Senators', 'Sabres', 'Red Wings', 'Bruins', 'Canadiens', 'Panthers', 'Lightning']",Simple,Bruins
3948,"['Bruins', 'Red Wings', 'Senators', 'Canadiens', 'Bruins', 'Sabres', 'Maple Leafs', 'Panthers', 'Lightning']",Simple,Bruins
4498,"['Bruins', 'Lightning', 'Panthers', 'Bruins', 'Senators', 'Canadiens', 'Maple Leafs', 'Red Wings', 'Sabres']",Simple,Bruins
4804,"['Bruins', 'Sabres', 'Maple Leafs', 'Lightning', 'Panthers', 'Red Wings', 'Senators', 'Bruins', 'Canadiens']",Simple,Bruins
5155,"['Bruins', 'Red Wings', 'Senators', 'Canadiens', 'Lightning', 'Panthers', 'Maple Leafs', 'Sabres', 'Bruins']",Simple,Bruins
4887,"['Bruins', 'Sabres', 'Panthers', 'Lightning', 'Red Wings', 'Canadiens', 'Bruins', 'Senators', 'Maple Leafs']",Simple,Bruins
5069,"['Bruins', 'Lightning', 'Panthers', 'Red Wings', 'Bruins', 'Maple Leafs', 'Canadiens', 'Senators', 'Sabres']",Simple,Bruins
5461,"['Bruins', 'Red Wings', 'Sabres', 'Canadiens', 'Lightning', 'Panthers', 'Bruins', 'Maple Leafs', 'Senators']",Simple,Bruins
5318,"['Bruins', 'Maple Leafs', 'Canadiens', 'Red Wings', 'Lightning', 'Panthers', 'Senators', 'Sabres', 'Bruins']",Simple,Bruins
6742,"['Bruins', 'Senators', 'Maple Leafs', 'Panthers', 'Red Wings', 'Lightning', 'Sabres', 'Canadiens', 'Bruins']",Simple,Bruins
4560,"['Bruins', 'Senators', 'Canadiens', 'Bruins', 'Sabres', 'Panthers', 'Lightning', 'Maple Leafs', 'Red Wings']",Simple,Bruins
3412,"['Bruins', 'Canadiens', 'Senators', 'Maple Leafs', 'Red Wings', 'Sabres', 'Bruins', 'Panthers', 'Lightning']",Simple,Bruins
4397,"['Bruins', 'Senators', 'Sabres', 'Red Wings', 'Bruins', 'Maple Leafs', 'Canadiens', 'Lightning', 'Panthers']",Simple,Bruins
4513,"['Bruins', 'Senators', 'Bruins', 'Canadiens', 'Maple Leafs', 'Sabres', 'Lightning', 'Panthers', 'Red Wings']",Simple,Bruins
5730,"['Bruins', 'Red Wings', 'Sabres', 'Canadiens', 'Panthers', 'Lightning', 'Senators', 'Bruins', 'Maple Leafs']",Simple,Bruins
4387,"['Bruins', 'Canadiens', 'Maple Leafs', 'Sabres', 'Red Wings', 'Lightning', 'Panthers', 'Bruins', 'Senators']",Simple,Bruins
3530,"['Bruins', 'Canadiens', 'Bruins', 'Senators', 'Red Wings', 'Sabres', 'Maple Leafs', 'Lightning', 'Panthers']",Simple,Bruins
3115,"['Bruins', 'Canadiens', 'Senators', 'Bruins', 'Sabres', 'Maple Leafs', 'Red Wings', 'Lightning', 'Panthers']",Simple,Bruins
4645,"['Bruins', 'Senators', 'Red Wings', 'Canadiens', 'Sabres', 'Bruins', 'Maple Leafs', 'Panthers', 'Lightning']",Simple,Bruins
4769,"['Bruins', 'Canadiens', 'Bruins', 'Senators', 'Panthers', 'Lightning', 'Maple Leafs', 'Red Wings', 'Sabres']",Simple,Bruins
4528,"['Bruins', 'Senators', 'Maple Leafs', 'Sabres', 'Canadiens', 'Bruins', 'Lightning', 'Panthers', 'Red Wings']",Simple,Bruins
3658,"['Bruins', 'Senators', 'Maple Leafs', 'Red Wings', 'Sabres', 'Canadiens', 'Bruins', 'Panthers', 'Lightning']",Simple,Bruins
4479,"['Bruins', 'Canadiens', 'Sabres', 'Maple Leafs', 'Red Wings', 'Panthers', 'Lightning', 'Bruins', 'Senators']",Simple,Bruins
5050,"['Bruins', 'Maple Leafs', 'Canadiens', 'Bruins', 'Lightning', 'Panthers', 'Red Wings', 'Senators', 'Sabres']",Simple,Bruins
4773,"['Bruins', 'Sabres', 'Red Wings', 'Lightning', 'Panthers', 'Canadiens', 'Senators', 'Maple Leafs', 'Bruins']",Simple,Bruins
4923,"['Bruins', 'Sabres', 'Bruins', 'Maple Leafs', 'Red Wings', 'Lightning', 'Panthers', 'Canadiens', 'Senators']",Simple,Bruins
4336,"['Bruins', 'Maple Leafs', 'Bruins', 'Canadiens', 'Red Wings', 'Senators', 'Sabres', 'Lightning', 'Panthers']",Simple,Bruins
4807,"['Bruins', 'Panthers', 'Lightning', 'Red Wings', 'Maple Leafs', 'Canadiens', 'Sabres', 'Bruins', 'Senators']",Simple,Bruins
4680,"['Bruins', 'Panthers', 'Lightning', 'Red Wings', 'Bruins', 'Sabres', 'Maple Leafs', 'Canadiens', 'Senators']",Simple,Bruins
3772,"['Bruins', 'Sabres', 'Red Wings', 'Senators', 'Maple Leafs', 'Canadiens', 'Bruins', 'Lightning', 'Panthers']",Simple,Bruins
4295,"['Bruins', 'Senators', 'Canadiens', 'Sabres', 'Maple Leafs', 'Red Wings', 'Panthers', 'Lightning', 'Bruins']",Simple,Bruins
3948,"['Bruins', 'Canadiens', 'Bruins', 'Red Wings', 'Sabres', 'Senators', 'Maple Leafs', 'Panthers', 'Lightning']",Simple,Bruins
4398,"['Bruins', 'Red Wings', 'Senators', 'Maple Leafs', 'Bruins', 'Canadiens', 'Sabres', 'Panthers', 'Lightning']",Simple,Bruins
5050,"['Bruins', 'Lightning', 'Panthers', 'Red Wings', 'Canadiens', 'Bruins', 'Maple Leafs', 'Senators', 'Sabres']",Simple,Bruins
4587,"['Bruins', 'Panthers', 'Lightning', 'Bruins', 'Red Wings', 'Sabres', 'Maple Leafs', 'Senators', 'Canadiens']",Simple,Bruins
4543,"['Bruins', 'Canadiens', 'Maple Leafs', 'Sabres', 'Senators', 'Red Wings', 'Lightning', 'Panthers', 'Bruins']",Simple,Bruins
4373,"['Bruins', 'Canadiens', 'Senators', 'Sabres', 'Red Wings', 'Maple Leafs', 'Panthers', 'Lightning', 'Bruins']",Simple,Bruins
5224,"['Bruins', 'Canadiens', 'Maple Leafs', 'Senators', 'Lightning', 'Panthers', 'Red Wings', 'Bruins', 'Sabres']",Simple,Bruins
4037,"['Bruins', 'Senators', 'Maple Leafs', 'Canadiens', 'Sabres', 'Red Wings', 'Bruins', 'Lightning', 'Panthers']",Simple,Bruins
5605,"['Bruins', 'Sabres', 'Maple Leafs', 'Bruins', 'Canadiens', 'Senators', 'Lightning', 'Red Wings', 'Panthers']",Simple,Bruins
5104,"['Bruins', 'Sabres', 'Red Wings', 'Senators', 'Maple Leafs', 'Canadiens', 'Lightning', 'Panthers', 'Bruins']",Simple,Bruins
6334,"['Bruins', 'Lightning', 'Bruins', 'Red Wings', 'Canadiens', 'Maple Leafs', 'Senators', 'Sabres', 'Panthers']",Simple,Bruins
4795,"['Bruins', 'Maple Leafs', 'Senators', 'Sabres', 'Bruins', 'Red Wings', 'Canadiens', 'Panthers', 'Lightning']",Simple,Bruins
4748,"['Bruins', 'Canadiens', 'Red Wings', 'Panthers', 'Lightning', 'Bruins', 'Senators', 'Sabres', 'Maple Leafs']",Simple,Bruins
3756,"['Bruins', 'Canadiens', 'Bruins', 'Maple Leafs', 'Sabres', 'Senators', 'Red Wings', 'Panthers', 'Lightning']",Simple,Bruins
3775,"['Bruins', 'Maple Leafs', 'Sabres', 'Senators', 'Canadiens', 'Bruins', 'Red Wings', 'Panthers', 'Lightning']",Simple,Bruins
4619,"['Bruins', 'Lightning', 'Panthers', 'Bruins', 'Maple Leafs', 'Red Wings', 'Sabres', 'Senators', 'Canadiens']",Simple,Bruins
4623,"['Bruins', 'Sabres', 'Red Wings', 'Lightning', 'Panthers', 'Bruins', 'Maple Leafs', 'Senators', 'Canadiens']",Simple,Bruins
4713,"['Bruins', 'Panthers', 'Lightning', 'Senators', 'Canadiens', 'Red Wings', 'Maple Leafs', 'Sabres', 'Bruins']",Simple,Bruins
4861,"['Bruins', 'Maple Leafs', 'Bruins', 'Sabres', 'Senators', 'Red Wings', 'Canadiens', 'Panthers', 'Lightning']",Simple,Bruins
4565,"['Bruins', 'Maple Leafs', 'Red Wings', 'Panthers', 'Lightning', 'Bruins', 'Canadiens', 'Senators', 'Sabres']",Simple,Bruins
3704,"['Bruins', 'Sabres', 'Bruins', 'Canadiens', 'Senators', 'Red Wings', 'Maple Leafs', 'Lightning', 'Panthers']",Simple,Bruins
5030,"['Bruins', 'Sabres', 'Bruins', 'Maple Leafs', 'Senators', 'Canadiens', 'Lightning', 'Panthers', 'Red Wings']",Simple,Bruins
4778,"['Bruins', 'Lightning', 'Panthers', 'Senators', 'Sabres', 'Maple Leafs', 'Red Wings', 'Canadiens', 'Bruins']",Simple,Bruins
4572,"['Bruins', 'Maple Leafs', 'Canadiens', 'Red Wings', 'Bruins', 'Senators', 'Sabres', 'Panthers', 'Lightning']",Simple,Bruins
5093,"['Bruins', 'Sabres', 'Red Wings', 'Bruins', 'Lightning', 'Panthers', 'Canadiens', 'Senators', 'Maple Leafs']",Simple,Bruins
4852,"['Bruins', 'Sabres', 'Lightning', 'Panthers', 'Red Wings', 'Senators', 'Canadiens', 'Bruins', 'Maple Leafs']",Simple,Bruins
4989,"['Bruins', 'Senators', 'Sabres', 'Maple Leafs', 'Bruins', 'Lightning', 'Panthers', 'Red Wings', 'Canadiens']",Simple,Bruins
5085,"['Bruins', 'Maple Leafs', 'Sabres', 'Canadiens', 'Panthers', 'Lightning', 'Red Wings', 'Senators', 'Bruins']",Simple,Bruins
5254,"['Bruins', 'Maple Leafs', 'Senators', 'Sabres', 'Red Wings', 'Canadiens', 'Panthers', 'Lightning', 'Bruins']",Simple,Bruins
4508,"['Bruins', 'Maple Leafs', 'Red Wings', 'Lightning', 'Panthers', 'Bruins', 'Canadiens', 'Senators', 'Sabres']",Simple,Bruins
5098,"['Bruins', 'Canadiens', 'Lightning', 'Panthers', 'Sabres', 'Senators', 'Red Wings', 'Maple Leafs', 'Bruins']",Simple,Bruins
4260,"['Bruins', 'Lightning', 'Panthers', 'Red Wings', 'Sabres', 'Maple Leafs', 'Canadiens', 'Senators', 'Bruins']",Simple,Bruins
5030,"['Bruins', 'Senators', 'Sabres', 'Canadiens', 'Bruins', 'Maple Leafs', 'Lightning', 'Panthers', 'Red Wings']",Simple,Bruins
4653,"['Bruins', 'Panthers', 'Lightning', 'Red Wings', 'Bruins', 'Senators', 'Canadiens', 'Maple Leafs', 'Sabres']",Simple,Bruins
3868,"['Bruins', 'Canadiens', 'Bruins', 'Maple Leafs', 'Red Wings', 'Sabres', 'Senators', 'Panthers', 'Lightning']",Simple,Bruins
5130,"['Bruins', 'Sabres', 'Senators', 'Lightning', 'Panthers', 'Maple Leafs', 'Red Wings', 'Canadiens', 'Bruins']",Simple,Bruins
4711,"['Bruins', 'Canadiens', 'Senators', 'Panthers', 'Lightning', 'Bruins', 'Red Wings', 'Maple Leafs', 'Sabres']",Simple,Bruins
3932,"['Bruins', 'Senators', 'Red Wings', 'Maple Leafs', 'Sabres', 'Bruins', 'Canadiens', 'Panthers', 'Lightning']",Simple,Bruins
4831,"['Bruins', 'Sabres', 'Maple Leafs', 'Senators', 'Canadiens', 'Lightning', 'Panthers', 'Red Wings', 'Bruins']",Simple,Bruins
4368,"['Bruins', 'Senators', 'Canadiens', 'Bruins', 'Sabres', 'Maple Leafs', 'Panthers', 'Lightning', 'Red Wings']",Simple,Bruins
4119,"['Bruins', 'Canadiens', 'Maple Leafs', 'Senators', 'Red Wings', 'Bruins', 'Sabres', 'Lightning', 'Panthers']",Simple,Bruins
3621,"['Bruins', 'Canadiens', 'Bruins', 'Senators', 'Sabres', 'Red Wings', 'Maple Leafs', 'Panthers', 'Lightning']",Simple,Bruins
4805,"['Bruins', 'Maple Leafs', 'Red Wings', 'Lightning', 'Panthers', 'Canadiens', 'Senators', 'Sabres', 'Bruins']",Simple,Bruins
4881,"['Bruins', 'Red Wings', 'Panthers', 'Lightning', 'Sabres', 'Senators', 'Maple Leafs', 'Canadiens', 'Bruins']",Simple,Bruins
4554,"['Bruins', 'Senators', 'Canadiens', 'Maple Leafs', 'Panthers', 'Lightning', 'Red Wings', 'Sabres', 'Bruins']",Simple,Bruins
4305,"['Bruins', 'Maple Leafs', 'Bruins', 'Red Wings', 'Sabres', 'Senators', 'Canadiens', 'Lightning', 'Panthers']",Simple,Bruins
5268,"['Bruins', 'Canadiens', 'Bruins', 'Senators', 'Maple Leafs', 'Sabres', 'Lightning', 'Red Wings', 'Panthers']",Simple,Bruins
5024,"['Bruins', 'Red Wings', 'Maple Leafs', 'Panthers', 'Lightning', 'Sabres', 'Senators', 'Bruins', 'Canadiens']",Simple,Bruins
4931,"['Bruins', 'Sabres', 'Maple Leafs', 'Panthers', 'Lightning', 'Senators', 'Canadiens', 'Bruins', 'Red Wings']",Simple,Bruins
4982,"['Bruins', 'Canadiens', 'Sabres', 'Senators', 'Maple Leafs', 'Panthers', 'Lightning', 'Red Wings', 'Bruins']",Simple,Bruins
5496,"['Bruins', 'Red Wings', 'Bruins', 'Maple Leafs', 'Lightning', 'Panthers', 'Sabres', 'Canadiens', 'Senators']",Simple,Bruins
3605,"['Bruins', 'Canadiens', 'Bruins', 'Sabres', 'Maple Leafs', 'Senators', 'Red Wings', 'Panthers', 'Lightning']",Simple,Bruins
5724,"['Bruins', 'Red Wings', 'Canadiens', 'Maple Leafs', 'Lightning', 'Panthers', 'Senators', 'Bruins', 'Sabres']",Simple,Bruins
5041,"['Bruins', 'Canadiens', 'Sabres', 'Panthers', 'Lightning', 'Red Wings', 'Senators', 'Bruins', 'Maple Leafs']",Simple,Bruins
4737,"['Bruins', 'Red Wings', 'Panthers', 'Lightning', 'Bruins', 'Sabres', 'Maple Leafs', 'Canadiens', 'Senators']",Simple,Bruins
4421,"['Bruins', 'Senators', 'Maple Leafs', 'Canadiens', 'Red Wings', 'Bruins', 'Sabres', 'Panthers', 'Lightning']",Simple,Bruins
5069,"['Bruins', 'Panthers', 'Lightning', 'Canadiens', 'Senators', 'Maple Leafs', 'Red Wings', 'Bruins', 'Sabres']",Simple,Bruins
4520,"['Bruins', 'Sabres', 'Canadiens', 'Red Wings', 'Senators', 'Bruins', 'Maple Leafs', 'Lightning', 'Panthers']",Simple,Bruins
3926,"['Bruins', 'Red Wings', 'Senators', 'Maple Leafs', 'Sabres', 'Canadiens', 'Bruins', 'Lightning', 'Panthers']",Simple,Bruins
4295,"['Bruins', 'Senators', 'Canadiens', 'Sabres', 'Maple Leafs', 'Red Wings', 'Panthers', 'Lightning', 'Bruins']",Simple,Bruins
4436,"['Bruins', 'Red Wings', 'Senators', 'Bruins', 'Sabres', 'Maple Leafs', 'Canadiens', 'Panthers', 'Lightning']",Simple,Bruins
4769,"['Bruins', 'Canadiens', 'Bruins', 'Red Wings', 'Panthers', 'Lightning', 'Maple Leafs', 'Sabres', 'Senators']",Simple,Bruins
3297,"['Bruins', 'Senators', 'Canadiens', 'Bruins', 'Sabres', 'Maple Leafs', 'Red Wings', 'Panthers', 'Lightning']",Simple,Bruins
3823,"['Bruins', 'Canadiens', 'Senators', 'Red Wings', 'Sabres', 'Bruins', 'Maple Leafs', 'Lightning', 'Panthers']",Simple,Bruins
5085,"['Bruins', 'Maple Leafs', 'Senators', 'Canadiens', 'Lightning', 'Panthers', 'Sabres', 'Red Wings', 'Bruins']",Simple,Bruins
4663,"['Bruins', 'Panthers', 'Lightning', 'Sabres', 'Canadiens', 'Bruins', 'Senators', 'Maple Leafs', 'Red Wings']",Simple,Bruins
4608,"['Bruins', 'Canadiens', 'Senators', 'Panthers', 'Lightning', 'Sabres', 'Red Wings', 'Maple Leafs', 'Bruins']",Simple,Bruins
5069,"['Bruins', 'Senators', 'Bruins', 'Maple Leafs', 'Lightning', 'Panthers', 'Red Wings', 'Sabres', 'Canadiens']",Simple,Bruins
4407,"['Bruins', 'Red Wings', 'Maple Leafs', 'Bruins', 'Canadiens', 'Sabres', 'Senators', 'Panthers', 'Lightning']",Simple,Bruins
3721,"['Bruins', 'Canadiens', 'Red Wings', 'Maple Leafs', 'Sabres', 'Senators', 'Bruins', 'Panthers', 'Lightning']",Simple,Bruins
4881,"['Bruins', 'Senators', 'Red Wings', 'Maple Leafs', 'Panthers', 'Lightning', 'Sabres', 'Canadiens', 'Bruins']",Simple,Bruins
6151,"['Bruins', 'Panthers', 'Canadiens', 'Maple Leafs', 'Sabres', 'Bruins', 'Senators', 'Red Wings', 'Lightning']",Simple,Bruins
4347,"['Bruins', 'Senators', 'Red Wings', 'Maple Leafs', 'Bruins', 'Sabres', 'Canadiens', 'Lightning', 'Panthers']",Simple,Bruins
4622,"['Bruins', 'Maple Leafs', 'Senators', 'Canadiens', 'Sabres', 'Red Wings', 'Panthers', 'Lightning', 'Bruins']",Simple,Bruins
5625,"['Bruins', 'Panthers', 'Sabres', 'Senators', 'Canadiens', 'Bruins', 'Maple Leafs', 'Red Wings', 'Lightning']",Simple,Bruins
5208,"['Bruins', 'Red Wings', 'Senators', 'Maple Leafs', 'Panthers', 'Lightning', 'Sabres', 'Canadiens', 'Bruins']",Simple,Bruins
5254,"['Bruins', 'Red Wings', 'Senators', 'Canadiens', 'Lightning', 'Panthers', 'Bruins', 'Maple Leafs', 'Sabres']",Simple,Bruins
