Cost,Path,Function-Type,Start
7189,"['Jets', 'Blackhawks', 'Blues', 'Predators', 'Coyotes', 'Jets', 'Wild', 'Avalanche', 'Stars']",Simple,Jets
6709,"['Jets', 'Blackhawks', 'Jets', 'Wild', 'Stars', 'Avalanche', 'Blues', 'Predators', 'Coyotes']",Simple,Jets
7203,"['Jets', 'Wild', 'Blackhawks', 'Avalanche', 'Predators', 'Jets', 'Blues', 'Stars', 'Coyotes']",Simple,Jets
6581,"['Jets', 'Predators', 'Stars', 'Blues', 'Wild', 'Blackhawks', 'Jets', 'Avalanche', 'Coyotes']",Simple,Jets
5596,"['Jets', 'Wild', 'Blackhawks', 'Jets', 'Avalanche', 'Coyotes', 'Stars', 'Predators', 'Blues']",Simple,Jets
5823,"['Jets', 'Wild', 'Jets', 'Blues', 'Stars', 'Avalanche', 'Coyotes', 'Predators', 'Blackhawks']",Simple,Jets
6853,"['Jets', 'Blues', 'Stars', 'Coyotes', 'Avalanche', 'Jets', 'Blackhawks', 'Predators', 'Wild']",Simple,Jets
5774,"['Jets', 'Wild', 'Blackhawks', 'Blues', 'Predators', 'Coyotes', 'Avalanche', 'Stars', 'Jets']",Simple,Jets
7242,"['Jets', 'Stars', 'Coyotes', 'Avalanche', 'Blackhawks', 'Jets', 'Predators', 'Blues', 'Wild']",Simple,Jets
6168,"['Jets', 'Blues', 'Stars', 'Coyotes', 'Avalanche', 'Predators', 'Blackhawks', 'Jets', 'Wild']",Simple,Jets
7372,"['Jets', 'Predators', 'Blackhawks', 'Avalanche', 'Coyotes', 'Stars', 'Wild', 'Blues', 'Jets']",Simple,Jets
5354,"['Jets', 'Wild', 'Jets', 'Avalanche', 'Blackhawks', 'Blues', 'Predators', 'Stars', 'Coyotes']",Simple,Jets
6494,"['Jets', 'Wild', 'Blues', 'Predators', 'Coyotes', 'Avalanche', 'Stars', 'Jets', 'Blackhawks']",Simple,Jets
6179,"['Jets', 'Wild', 'Jets', 'Blues', 'Blackhawks', 'Avalanche', 'Stars', 'Predators', 'Coyotes']",Simple,Jets
6034,"['Jets', 'Wild', 'Stars', 'Coyotes', 'Avalanche', 'Predators', 'Blackhawks', 'Blues', 'Jets']",Simple,Jets
6484,"['Jets', 'Predators', 'Stars', 'Blues', 'Blackhawks', 'Jets', 'Wild', 'Coyotes', 'Avalanche']",Simple,Jets
6742,"['Jets', 'Blues', 'Jets', 'Wild', 'Avalanche', 'Blackhawks', 'Predators', 'Stars', 'Coyotes']",Simple,Jets
5624,"['Jets', 'Wild', 'Blackhawks', 'Blues', 'Predators', 'Avalanche', 'Coyotes', 'Stars', 'Jets']",Simple,Jets
7310,"['Jets', 'Predators', 'Avalanche', 'Coyotes', 'Stars', 'Jets', 'Blackhawks', 'Blues', 'Wild']",Simple,Jets
6343,"['Jets', 'Stars', 'Coyotes', 'Avalanche', 'Predators', 'Blues', 'Jets', 'Wild', 'Blackhawks']",Simple,Jets
5527,"['Jets', 'Wild', 'Avalanche', 'Coyotes', 'Stars', 'Predators', 'Blackhawks', 'Blues', 'Jets']",Simple,Jets
6533,"['Jets', 'Blackhawks', 'Blues', 'Wild', 'Jets', 'Predators', 'Avalanche', 'Stars', 'Coyotes']",Simple,Jets
6364,"['Jets', 'Stars', 'Coyotes', 'Avalanche', 'Blues', 'Predators', 'Wild', 'Jets', 'Blackhawks']",Simple,Jets
6597,"['Jets', 'Predators', 'Blues', 'Blackhawks', 'Stars', 'Avalanche', 'Coyotes', 'Jets', 'Wild']",Simple,Jets
6017,"['Jets', 'Blackhawks', 'Stars', 'Coyotes', 'Avalanche', 'Predators', 'Blues', 'Wild', 'Jets']",Simple,Jets
6171,"['Jets', 'Blackhawks', 'Wild', 'Jets', 'Coyotes', 'Avalanche', 'Blues', 'Predators', 'Stars']",Simple,Jets
7062,"['Jets', 'Avalanche', 'Coyotes', 'Predators', 'Stars', 'Wild', 'Blues', 'Blackhawks', 'Jets']",Simple,Jets
6224,"['Jets', 'Stars', 'Blues', 'Predators', 'Wild', 'Jets', 'Blackhawks', 'Avalanche', 'Coyotes']",Simple,Jets
6745,"['Jets', 'Predators', 'Stars', 'Blues', 'Blackhawks', 'Avalanche', 'Coyotes', 'Wild', 'Jets']",Simple,Jets
5930,"['Jets', 'Blues', 'Predators', 'Stars', 'Jets', 'Wild', 'Blackhawks', 'Avalanche', 'Coyotes']",Simple,Jets
5820,"['Jets', 'Coyotes', 'Avalanche', 'Stars', 'Predators', 'Blues', 'Blackhawks', 'Jets', 'Wild']",Simple,Jets
6547,"['Jets', 'Coyotes', 'Avalanche', 'Blackhawks', 'Jets', 'Wild', 'Blues', 'Predators', 'Stars']",Simple,Jets
6246,"['Jets', 'Avalanche', 'Blackhawks', 'Wild', 'Jets', 'Blues', 'Predators', 'Stars', 'Coyotes']",Simple,Jets
6157,"['Jets', 'Wild', 'Blackhawks', 'Predators', 'Jets', 'Stars', 'Blues', 'Avalanche', 'Coyotes']",Simple,Jets
7249,"['Jets', 'Stars', 'Wild', 'Jets', 'Avalanche', 'Blues', 'Blackhawks', 'Predators', 'Coyotes']",Simple,Jets
6637,"['Jets', 'Blackhawks', 'Predators', 'Avalanche', 'Wild', 'Jets', 'Blues', 'Stars', 'Coyotes']",Simple,Jets
5920,"['Jets', 'Avalanche', 'Coyotes', 'Stars', 'Predators', 'Blues', 'Wild', 'Blackhawks', 'Jets']",Simple,Jets
6523,"['Jets', 'Wild', 'Blues', 'Blackhawks', 'Jets', 'Predators', 'Coyotes', 'Avalanche', 'Stars']",Simple,Jets
7176,"['Jets', 'Avalanche', 'Coyotes', 'Stars', 'Wild', 'Blues', 'Predators', 'Jets', 'Blackhawks']",Simple,Jets
6856,"['Jets', 'Stars', 'Predators', 'Blackhawks', 'Wild', 'Jets', 'Avalanche', 'Blues', 'Coyotes']",Simple,Jets
6879,"['Jets', 'Blackhawks', 'Wild', 'Blues', 'Stars', 'Coyotes', 'Avalanche', 'Predators', 'Jets']",Simple,Jets
6532,"['Jets', 'Stars', 'Coyotes', 'Avalanche', 'Blues', 'Predators', 'Wild', 'Blackhawks', 'Jets']",Simple,Jets
6580,"['Jets', 'Blackhawks', 'Wild', 'Predators', 'Stars', 'Blues', 'Jets', 'Avalanche', 'Coyotes']",Simple,Jets
7137,"['Jets', 'Avalanche', 'Blackhawks', 'Jets', 'Wild', 'Blues', 'Stars', 'Predators', 'Coyotes']",Simple,Jets
6581,"['Jets', 'Predators', 'Stars', 'Blues', 'Wild', 'Blackhawks', 'Jets', 'Avalanche', 'Coyotes']",Simple,Jets
7075,"['Jets', 'Avalanche', 'Predators', 'Blackhawks', 'Blues', 'Coyotes', 'Stars', 'Wild', 'Jets']",Simple,Jets
6385,"['Jets', 'Blues', 'Wild', 'Jets', 'Blackhawks', 'Predators', 'Avalanche', 'Stars', 'Coyotes']",Simple,Jets
6892,"['Jets', 'Predators', 'Blackhawks', 'Jets', 'Wild', 'Blues', 'Coyotes', 'Stars', 'Avalanche']",Simple,Jets
7128,"['Jets', 'Avalanche', 'Coyotes', 'Predators', 'Jets', 'Wild', 'Stars', 'Blues', 'Blackhawks']",Simple,Jets
6039,"['Jets', 'Avalanche', 'Coyotes', 'Stars', 'Blues', 'Predators', 'Wild', 'Jets', 'Blackhawks']",Simple,Jets
7251,"['Jets', 'Predators', 'Coyotes', 'Avalanche', 'Blues', 'Stars', 'Blackhawks', 'Jets', 'Wild']",Simple,Jets
6232,"['Jets', 'Wild', 'Stars', 'Coyotes', 'Avalanche', 'Jets', 'Predators', 'Blues', 'Blackhawks']",Simple,Jets
6571,"['Jets', 'Avalanche', 'Blues', 'Blackhawks', 'Predators', 'Wild', 'Jets', 'Stars', 'Coyotes']",Simple,Jets
6846,"['Jets', 'Stars', 'Coyotes', 'Avalanche', 'Predators', 'Blues', 'Jets', 'Blackhawks', 'Wild']",Simple,Jets
7297,"['Jets', 'Stars', 'Coyotes', 'Predators', 'Jets', 'Wild', 'Blackhawks', 'Blues', 'Avalanche']",Simple,Jets
5759,"['Jets', 'Wild', 'Predators', 'Blackhawks', 'Jets', 'Blues', 'Stars', 'Avalanche', 'Coyotes']",Simple,Jets
6117,"['Jets', 'Wild', 'Stars', 'Coyotes', 'Avalanche', 'Blackhawks', 'Blues', 'Predators', 'Jets']",Simple,Jets
6633,"['Jets', 'Blues', 'Wild', 'Jets', 'Stars', 'Blackhawks', 'Predators', 'Avalanche', 'Coyotes']",Simple,Jets
7061,"['Jets', 'Wild', 'Blues', 'Predators', 'Stars', 'Coyotes', 'Blackhawks', 'Avalanche', 'Jets']",Simple,Jets
7007,"['Jets', 'Avalanche', 'Stars', 'Coyotes', 'Blackhawks', 'Blues', 'Predators', 'Jets', 'Wild']",Simple,Jets
6980,"['Jets', 'Avalanche', 'Stars', 'Coyotes', 'Predators', 'Blues', 'Wild', 'Blackhawks', 'Jets']",Simple,Jets
6114,"['Jets', 'Predators', 'Blackhawks', 'Blues', 'Stars', 'Jets', 'Wild', 'Avalanche', 'Coyotes']",Simple,Jets
6269,"['Jets', 'Wild', 'Avalanche', 'Coyotes', 'Jets', 'Blackhawks', 'Predators', 'Blues', 'Stars']",Simple,Jets
5955,"['Jets', 'Wild', 'Blues', 'Predators', 'Blackhawks', 'Stars', 'Jets', 'Avalanche', 'Coyotes']",Simple,Jets
6490,"['Jets', 'Stars', 'Coyotes', 'Avalanche', 'Jets', 'Blackhawks', 'Predators', 'Blues', 'Wild']",Simple,Jets
5346,"['Jets', 'Avalanche', 'Coyotes', 'Stars', 'Predators', 'Blackhawks', 'Blues', 'Wild', 'Jets']",Simple,Jets
7174,"['Jets', 'Stars', 'Predators', 'Avalanche', 'Coyotes', 'Wild', 'Jets', 'Blues', 'Blackhawks']",Simple,Jets
7701,"['Jets', 'Predators', 'Avalanche', 'Stars', 'Coyotes', 'Wild', 'Jets', 'Blues', 'Blackhawks']",Simple,Jets
6269,"['Jets', 'Wild', 'Avalanche', 'Coyotes', 'Jets', 'Blackhawks', 'Predators', 'Blues', 'Stars']",Simple,Jets
7722,"['Jets', 'Predators', 'Coyotes', 'Stars', 'Avalanche', 'Blackhawks', 'Jets', 'Wild', 'Blues']",Simple,Jets
6186,"['Jets', 'Blues', 'Blackhawks', 'Stars', 'Predators', 'Wild', 'Jets', 'Avalanche', 'Coyotes']",Simple,Jets
6267,"['Jets', 'Coyotes', 'Stars', 'Avalanche', 'Blues', 'Predators', 'Blackhawks', 'Wild', 'Jets']",Simple,Jets
7607,"['Jets', 'Avalanche', 'Blues', 'Blackhawks', 'Wild', 'Predators', 'Jets', 'Stars', 'Coyotes']",Simple,Jets
4626,"['Jets', 'Wild', 'Jets', 'Blackhawks', 'Predators', 'Blues', 'Stars', 'Coyotes', 'Avalanche']",Simple,Jets
7406,"['Jets', 'Coyotes', 'Blues', 'Predators', 'Stars', 'Avalanche', 'Blackhawks', 'Jets', 'Wild']",Simple,Jets
6319,"['Jets', 'Stars', 'Jets', 'Wild', 'Predators', 'Blues', 'Blackhawks', 'Avalanche', 'Coyotes']",Simple,Jets
6655,"['Jets', 'Predators', 'Blues', 'Stars', 'Wild', 'Blackhawks', 'Jets', 'Avalanche', 'Coyotes']",Simple,Jets
5934,"['Jets', 'Wild', 'Predators', 'Blues', 'Jets', 'Blackhawks', 'Stars', 'Avalanche', 'Coyotes']",Simple,Jets
7173,"['Jets', 'Avalanche', 'Coyotes', 'Jets', 'Blackhawks', 'Predators', 'Blues', 'Wild', 'Stars']",Simple,Jets
6721,"['Jets', 'Avalanche', 'Coyotes', 'Jets', 'Wild', 'Predators', 'Blues', 'Blackhawks', 'Stars']",Simple,Jets
4987,"['Jets', 'Wild', 'Jets', 'Avalanche', 'Coyotes', 'Stars', 'Blues', 'Blackhawks', 'Predators']",Simple,Jets
5834,"['Jets', 'Avalanche', 'Coyotes', 'Stars', 'Jets', 'Wild', 'Blackhawks', 'Predators', 'Blues']",Simple,Jets
7341,"['Jets', 'Stars', 'Predators', 'Avalanche', 'Coyotes', 'Wild', 'Blackhawks', 'Blues', 'Jets']",Simple,Jets
6465,"['Jets', 'Blues', 'Predators', 'Wild', 'Jets', 'Blackhawks', 'Avalanche', 'Stars', 'Coyotes']",Simple,Jets
6071,"['Jets', 'Wild', 'Jets', 'Blackhawks', 'Blues', 'Stars', 'Avalanche', 'Predators', 'Coyotes']",Simple,Jets
5869,"['Jets', 'Wild', 'Blues', 'Predators', 'Blackhawks', 'Avalanche', 'Coyotes', 'Stars', 'Jets']",Simple,Jets
6100,"['Jets', 'Blackhawks', 'Predators', 'Stars', 'Blues', 'Coyotes', 'Avalanche', 'Wild', 'Jets']",Simple,Jets
7124,"['Jets', 'Blackhawks', 'Wild', 'Blues', 'Stars', 'Predators', 'Avalanche', 'Coyotes', 'Jets']",Simple,Jets
7118,"['Jets', 'Wild', 'Jets', 'Blackhawks', 'Avalanche', 'Stars', 'Predators', 'Coyotes', 'Blues']",Simple,Jets
6787,"['Jets', 'Wild', 'Jets', 'Predators', 'Blackhawks', 'Stars', 'Coyotes', 'Blues', 'Avalanche']",Simple,Jets
6584,"['Jets', 'Blues', 'Blackhawks', 'Jets', 'Wild', 'Stars', 'Avalanche', 'Coyotes', 'Predators']",Simple,Jets
5026,"['Jets', 'Wild', 'Blackhawks', 'Blues', 'Predators', 'Stars', 'Coyotes', 'Avalanche', 'Jets']",Simple,Jets
6555,"['Jets', 'Blackhawks', 'Jets', 'Wild', 'Predators', 'Avalanche', 'Coyotes', 'Stars', 'Blues']",Simple,Jets
7388,"['Jets', 'Blackhawks', 'Jets', 'Blues', 'Wild', 'Avalanche', 'Predators', 'Stars', 'Coyotes']",Simple,Jets
6972,"['Jets', 'Coyotes', 'Stars', 'Avalanche', 'Blues', 'Jets', 'Wild', 'Blackhawks', 'Predators']",Simple,Jets
5774,"['Jets', 'Wild', 'Blackhawks', 'Blues', 'Predators', 'Coyotes', 'Avalanche', 'Stars', 'Jets']",Simple,Jets
7124,"['Jets', 'Blues', 'Predators', 'Stars', 'Blackhawks', 'Wild', 'Avalanche', 'Coyotes', 'Jets']",Simple,Jets
6873,"['Jets', 'Blues', 'Avalanche', 'Predators', 'Blackhawks', 'Jets', 'Wild', 'Stars', 'Coyotes']",Simple,Jets
6215,"['Jets', 'Wild', 'Blues', 'Predators', 'Blackhawks', 'Coyotes', 'Avalanche', 'Stars', 'Jets']",Simple,Jets
7359,"['Jets', 'Predators', 'Blues', 'Jets', 'Stars', 'Wild', 'Blackhawks', 'Avalanche', 'Coyotes']",Simple,Jets
5644,"['Jets', 'Blackhawks', 'Blues', 'Predators', 'Jets', 'Wild', 'Stars', 'Avalanche', 'Coyotes']",Simple,Jets
6705,"['Jets', 'Predators', 'Blackhawks', 'Wild', 'Avalanche', 'Coyotes', 'Stars', 'Blues', 'Jets']",Simple,Jets
6252,"['Jets', 'Avalanche', 'Coyotes', 'Predators', 'Stars', 'Blues', 'Blackhawks', 'Jets', 'Wild']",Simple,Jets
6621,"['Jets', 'Avalanche', 'Coyotes', 'Predators', 'Blues', 'Jets', 'Wild', 'Blackhawks', 'Stars']",Simple,Jets
5866,"['Jets', 'Blackhawks', 'Wild', 'Jets', 'Avalanche', 'Blues', 'Predators', 'Stars', 'Coyotes']",Simple,Jets
7971,"['Jets', 'Coyotes', 'Stars', 'Avalanche', 'Wild', 'Blues', 'Blackhawks', 'Jets', 'Predators']",Simple,Jets
6108,"['Jets', 'Blues', 'Predators', 'Blackhawks', 'Stars', 'Wild', 'Jets', 'Avalanche', 'Coyotes']",Simple,Jets
6018,"['Jets', 'Predators', 'Blackhawks', 'Blues', 'Wild', 'Jets', 'Avalanche', 'Coyotes', 'Stars']",Simple,Jets
5341,"['Jets', 'Wild', 'Blues', 'Blackhawks', 'Predators', 'Stars', 'Coyotes', 'Avalanche', 'Jets']",Simple,Jets
6083,"['Jets', 'Avalanche', 'Coyotes', 'Jets', 'Wild', 'Blackhawks', 'Predators', 'Blues', 'Stars']",Simple,Jets
5934,"['Jets', 'Wild', 'Predators', 'Blues', 'Jets', 'Blackhawks', 'Stars', 'Avalanche', 'Coyotes']",Simple,Jets
6902,"['Jets', 'Blues', 'Blackhawks', 'Wild', 'Predators', 'Jets', 'Stars', 'Avalanche', 'Coyotes']",Simple,Jets
6735,"['Jets', 'Blackhawks', 'Jets', 'Stars', 'Coyotes', 'Avalanche', 'Wild', 'Blues', 'Predators']",Simple,Jets
5736,"['Jets', 'Wild', 'Blackhawks', 'Blues', 'Jets', 'Avalanche', 'Coyotes', 'Stars', 'Predators']",Simple,Jets
6100,"['Jets', 'Blackhawks', 'Predators', 'Stars', 'Blues', 'Coyotes', 'Avalanche', 'Wild', 'Jets']",Simple,Jets
6570,"['Jets', 'Wild', 'Jets', 'Predators', 'Blackhawks', 'Stars', 'Avalanche', 'Blues', 'Coyotes']",Simple,Jets
6360,"['Jets', 'Predators', 'Blues', 'Avalanche', 'Coyotes', 'Stars', 'Blackhawks', 'Jets', 'Wild']",Simple,Jets
6614,"['Jets', 'Stars', 'Blues', 'Blackhawks', 'Predators', 'Wild', 'Jets', 'Coyotes', 'Avalanche']",Simple,Jets
6862,"['Jets', 'Coyotes', 'Avalanche', 'Predators', 'Blackhawks', 'Stars', 'Blues', 'Wild', 'Jets']",Simple,Jets
5990,"['Jets', 'Wild', 'Avalanche', 'Coyotes', 'Stars', 'Blackhawks', 'Blues', 'Predators', 'Jets']",Simple,Jets
7401,"['Jets', 'Blues', 'Blackhawks', 'Avalanche', 'Predators', 'Jets', 'Wild', 'Stars', 'Coyotes']",Simple,Jets
6510,"['Jets', 'Wild', 'Predators', 'Stars', 'Jets', 'Blackhawks', 'Blues', 'Coyotes', 'Avalanche']",Simple,Jets
6953,"['Jets', 'Blackhawks', 'Avalanche', 'Coyotes', 'Wild', 'Jets', 'Stars', 'Predators', 'Blues']",Simple,Jets
7275,"['Jets', 'Blues', 'Jets', 'Wild', 'Avalanche', 'Stars', 'Blackhawks', 'Predators', 'Coyotes']",Simple,Jets
6540,"['Jets', 'Predators', 'Blues', 'Blackhawks', 'Wild', 'Jets', 'Coyotes', 'Stars', 'Avalanche']",Simple,Jets
7131,"['Jets', 'Coyotes', 'Avalanche', 'Stars', 'Blues', 'Blackhawks', 'Wild', 'Predators', 'Jets']",Simple,Jets
6168,"['Jets', 'Blues', 'Stars', 'Coyotes', 'Avalanche', 'Predators', 'Blackhawks', 'Jets', 'Wild']",Simple,Jets
6503,"['Jets', 'Blackhawks', 'Predators', 'Blues', 'Jets', 'Wild', 'Coyotes', 'Stars', 'Avalanche']",Simple,Jets
7095,"['Jets', 'Blues', 'Avalanche', 'Stars', 'Coyotes', 'Wild', 'Jets', 'Blackhawks', 'Predators']",Simple,Jets
7595,"['Jets', 'Stars', 'Avalanche', 'Coyotes', 'Wild', 'Blues', 'Blackhawks', 'Jets', 'Predators']",Simple,Jets
7324,"['Jets', 'Wild', 'Predators', 'Blues', 'Jets', 'Coyotes', 'Avalanche', 'Blackhawks', 'Stars']",Simple,Jets
7273,"['Jets', 'Blues', 'Predators', 'Wild', 'Coyotes', 'Avalanche', 'Stars', 'Blackhawks', 'Jets']",Simple,Jets
7132,"['Jets', 'Coyotes', 'Stars', 'Predators', 'Blues', 'Avalanche', 'Blackhawks', 'Jets', 'Wild']",Simple,Jets
7123,"['Jets', 'Predators', 'Blackhawks', 'Wild', 'Blues', 'Coyotes', 'Avalanche', 'Stars', 'Jets']",Simple,Jets
5157,"['Jets', 'Blackhawks', 'Jets', 'Wild', 'Blues', 'Predators', 'Stars', 'Avalanche', 'Coyotes']",Simple,Jets
6932,"['Jets', 'Avalanche', 'Blackhawks', 'Predators', 'Stars', 'Coyotes', 'Blues', 'Wild', 'Jets']",Simple,Jets
7008,"['Jets', 'Blackhawks', 'Wild', 'Stars', 'Predators', 'Jets', 'Blues', 'Avalanche', 'Coyotes']",Simple,Jets
6171,"['Jets', 'Blackhawks', 'Wild', 'Jets', 'Coyotes', 'Avalanche', 'Blues', 'Predators', 'Stars']",Simple,Jets
5212,"['Jets', 'Blackhawks', 'Blues', 'Predators', 'Stars', 'Coyotes', 'Avalanche', 'Wild', 'Jets']",Simple,Jets
6882,"['Jets', 'Blues', 'Predators', 'Wild', 'Avalanche', 'Coyotes', 'Stars', 'Blackhawks', 'Jets']",Simple,Jets
6824,"['Jets', 'Blues', 'Stars', 'Coyotes', 'Predators', 'Blackhawks', 'Wild', 'Jets', 'Avalanche']",Simple,Jets
6017,"['Jets', 'Blackhawks', 'Stars', 'Coyotes', 'Avalanche', 'Predators', 'Blues', 'Wild', 'Jets']",Simple,Jets
6984,"['Jets', 'Predators', 'Stars', 'Coyotes', 'Avalanche', 'Blackhawks', 'Wild', 'Blues', 'Jets']",Simple,Jets
6750,"['Jets', 'Blues', 'Predators', 'Blackhawks', 'Stars', 'Jets', 'Wild', 'Coyotes', 'Avalanche']",Simple,Jets
6996,"['Jets', 'Predators', 'Wild', 'Blackhawks', 'Blues', 'Avalanche', 'Coyotes', 'Stars', 'Jets']",Simple,Jets
7003,"['Jets', 'Blackhawks', 'Stars', 'Predators', 'Blues', 'Avalanche', 'Jets', 'Wild', 'Coyotes']",Simple,Jets
6017,"['Jets', 'Blackhawks', 'Stars', 'Coyotes', 'Avalanche', 'Predators', 'Blues', 'Wild', 'Jets']",Simple,Jets
6417,"['Jets', 'Blackhawks', 'Blues', 'Predators', 'Coyotes', 'Avalanche', 'Wild', 'Jets', 'Stars']",Simple,Jets
6814,"['Jets', 'Blackhawks', 'Blues', 'Predators', 'Stars', 'Wild', 'Coyotes', 'Avalanche', 'Jets']",Simple,Jets
6408,"['Jets', 'Blackhawks', 'Stars', 'Predators', 'Jets', 'Wild', 'Blues', 'Avalanche', 'Coyotes']",Simple,Jets
6842,"['Jets', 'Blackhawks', 'Jets', 'Wild', 'Avalanche', 'Stars', 'Coyotes', 'Predators', 'Blues']",Simple,Jets
6132,"['Jets', 'Wild', 'Blackhawks', 'Jets', 'Avalanche', 'Coyotes', 'Predators', 'Blues', 'Stars']",Simple,Jets
6744,"['Jets', 'Blackhawks', 'Wild', 'Jets', 'Stars', 'Avalanche', 'Predators', 'Blues', 'Coyotes']",Simple,Jets
5982,"['Jets', 'Blackhawks', 'Coyotes', 'Avalanche', 'Stars', 'Predators', 'Blues', 'Wild', 'Jets']",Simple,Jets
6896,"['Jets', 'Predators', 'Blackhawks', 'Jets', 'Wild', 'Stars', 'Avalanche', 'Coyotes', 'Blues']",Simple,Jets
6311,"['Jets', 'Blues', 'Blackhawks', 'Wild', 'Jets', 'Avalanche', 'Coyotes', 'Predators', 'Stars']",Simple,Jets
7404,"['Jets', 'Avalanche', 'Coyotes', 'Stars', 'Blackhawks', 'Jets', 'Blues', 'Wild', 'Predators']",Simple,Jets
6592,"['Jets', 'Stars', 'Blues', 'Blackhawks', 'Predators', 'Avalanche', 'Coyotes', 'Wild', 'Jets']",Simple,Jets
6638,"['Jets', 'Stars', 'Coyotes', 'Avalanche', 'Jets', 'Predators', 'Blues', 'Blackhawks', 'Wild']",Simple,Jets
7231,"['Jets', 'Stars', 'Coyotes', 'Jets', 'Wild', 'Blues', 'Blackhawks', 'Predators', 'Avalanche']",Simple,Jets
6312,"['Jets', 'Wild', 'Coyotes', 'Avalanche', 'Blues', 'Blackhawks', 'Predators', 'Stars', 'Jets']",Simple,Jets
6966,"['Jets', 'Wild', 'Avalanche', 'Predators', 'Blackhawks', 'Blues', 'Stars', 'Coyotes', 'Jets']",Simple,Jets
5497,"['Jets', 'Blackhawks', 'Predators', 'Blues', 'Stars', 'Coyotes', 'Avalanche', 'Jets', 'Wild']",Simple,Jets
6200,"['Jets', 'Predators', 'Blackhawks', 'Wild', 'Jets', 'Avalanche', 'Coyotes', 'Stars', 'Blues']",Simple,Jets
5836,"['Jets', 'Wild', 'Blackhawks', 'Blues', 'Jets', 'Predators', 'Stars', 'Coyotes', 'Avalanche']",Simple,Jets
6246,"['Jets', 'Blackhawks', 'Predators', 'Wild', 'Jets', 'Blues', 'Avalanche', 'Coyotes', 'Stars']",Simple,Jets
5527,"['Jets', 'Wild', 'Avalanche', 'Coyotes', 'Stars', 'Predators', 'Blackhawks', 'Blues', 'Jets']",Simple,Jets
6035,"['Jets', 'Avalanche', 'Coyotes', 'Stars', 'Blues', 'Predators', 'Jets', 'Wild', 'Blackhawks']",Simple,Jets
6793,"['Jets', 'Wild', 'Avalanche', 'Stars', 'Coyotes', 'Jets', 'Blackhawks', 'Predators', 'Blues']",Simple,Jets
6158,"['Jets', 'Blackhawks', 'Blues', 'Predators', 'Stars', 'Wild', 'Jets', 'Coyotes', 'Avalanche']",Simple,Jets
6227,"['Jets', 'Avalanche', 'Coyotes', 'Blues', 'Predators', 'Blackhawks', 'Wild', 'Jets', 'Stars']",Simple,Jets
6811,"['Jets', 'Blackhawks', 'Predators', 'Stars', 'Avalanche', 'Coyotes', 'Wild', 'Blues', 'Jets']",Simple,Jets
7485,"['Jets', 'Blues', 'Wild', 'Jets', 'Blackhawks', 'Coyotes', 'Stars', 'Predators', 'Avalanche']",Simple,Jets
5749,"['Jets', 'Blackhawks', 'Predators', 'Blues', 'Stars', 'Avalanche', 'Coyotes', 'Wild', 'Jets']",Simple,Jets
6559,"['Jets', 'Blackhawks', 'Wild', 'Jets', 'Predators', 'Avalanche', 'Coyotes', 'Stars', 'Blues']",Simple,Jets
5494,"['Jets', 'Stars', 'Coyotes', 'Avalanche', 'Blues', 'Predators', 'Blackhawks', 'Wild', 'Jets']",Simple,Jets
6941,"['Jets', 'Blackhawks', 'Jets', 'Blues', 'Avalanche', 'Coyotes', 'Stars', 'Predators', 'Wild']",Simple,Jets
6740,"['Jets', 'Avalanche', 'Coyotes', 'Jets', 'Wild', 'Predators', 'Stars', 'Blues', 'Blackhawks']",Simple,Jets
7341,"['Jets', 'Blues', 'Jets', 'Avalanche', 'Coyotes', 'Stars', 'Blackhawks', 'Predators', 'Wild']",Simple,Jets
5914,"['Jets', 'Wild', 'Blackhawks', 'Predators', 'Stars', 'Blues', 'Coyotes', 'Avalanche', 'Jets']",Simple,Jets
7326,"['Jets', 'Predators', 'Jets', 'Stars', 'Coyotes', 'Avalanche', 'Blues', 'Blackhawks', 'Wild']",Simple,Jets
6918,"['Jets', 'Blues', 'Wild', 'Jets', 'Blackhawks', 'Avalanche', 'Predators', 'Stars', 'Coyotes']",Simple,Jets
7261,"['Jets', 'Blues', 'Predators', 'Blackhawks', 'Wild', 'Avalanche', 'Coyotes', 'Jets', 'Stars']",Simple,Jets
7129,"['Jets', 'Wild', 'Blues', 'Jets', 'Avalanche', 'Coyotes', 'Predators', 'Stars', 'Blackhawks']",Simple,Jets
6522,"['Jets', 'Blackhawks', 'Predators', 'Wild', 'Blues', 'Stars', 'Coyotes', 'Avalanche', 'Jets']",Simple,Jets
6900,"['Jets', 'Stars', 'Predators', 'Blues', 'Wild', 'Blackhawks', 'Jets', 'Coyotes', 'Avalanche']",Simple,Jets
7297,"['Jets', 'Blackhawks', 'Predators', 'Jets', 'Wild', 'Avalanche', 'Stars', 'Coyotes', 'Blues']",Simple,Jets
5568,"['Jets', 'Wild', 'Blues', 'Avalanche', 'Coyotes', 'Stars', 'Predators', 'Blackhawks', 'Jets']",Simple,Jets
6139,"['Jets', 'Avalanche', 'Wild', 'Jets', 'Blues', 'Blackhawks', 'Predators', 'Stars', 'Coyotes']",Simple,Jets
6960,"['Jets', 'Predators', 'Avalanche', 'Coyotes', 'Stars', 'Wild', 'Jets', 'Blues', 'Blackhawks']",Simple,Jets
4486,"['Jets', 'Wild', 'Jets', 'Blackhawks', 'Blues', 'Predators', 'Stars', 'Coyotes', 'Avalanche']",Simple,Jets
