Cost,Path,Function-Type,Start,Iteration 
5827,"['Golden Knights', 'Flames', 'Canucks', 'Sharks', 'Kings', 'Ducks', 'Oilers', 'Kraken', 'Golden Knights']",Random,Golden Knights,797
3436,"['Golden Knights', 'Ducks', 'Kings', 'Sharks', 'Golden Knights', 'Canucks', 'Kraken', 'Flames', 'Oilers']",Random,Golden Knights,798
6450,"['Golden Knights', 'Kraken', 'Oilers', 'Ducks', 'Kings', 'Sharks', 'Golden Knights', 'Flames', 'Canucks']",Random,Golden Knights,799
7162,"['Golden Knights', 'Kings', 'Ducks', 'Kraken', 'Flames', 'Sharks', 'Canucks', 'Golden Knights', 'Oilers']",Random,Golden Knights,800
5248,"['Golden Knights', 'Ducks', 'Kraken', 'Kings', 'Golden Knights', 'Sharks', 'Canucks', 'Oilers', 'Flames']",Random,Golden Knights,801
5707,"['Golden Knights', 'Ducks', 'Golden Knights', 'Sharks', 'Oilers', 'Canucks', 'Flames', 'Kraken', 'Kings']",Random,Golden Knights,802
8536,"['Golden Knights', 'Sharks', 'Oilers', 'Golden Knights', 'Kings', 'Kraken', 'Flames', 'Ducks', 'Canucks']",Random,Golden Knights,803
8064,"['Golden Knights', 'Canucks', 'Kraken', 'Kings', 'Golden Knights', 'Sharks', 'Oilers', 'Ducks', 'Flames']",Random,Golden Knights,804
4477,"['Golden Knights', 'Ducks', 'Kings', 'Sharks', 'Golden Knights', 'Canucks', 'Flames', 'Kraken', 'Oilers']",Random,Golden Knights,805
7430,"['Golden Knights', 'Kings', 'Sharks', 'Oilers', 'Canucks', 'Golden Knights', 'Kraken', 'Flames', 'Ducks']",Random,Golden Knights,806
8149,"['Golden Knights', 'Kraken', 'Golden Knights', 'Oilers', 'Sharks', 'Ducks', 'Canucks', 'Flames', 'Kings']",Random,Golden Knights,807
7589,"['Golden Knights', 'Canucks', 'Golden Knights', 'Oilers', 'Kraken', 'Ducks', 'Kings', 'Sharks', 'Flames']",Random,Golden Knights,808
6854,"['Golden Knights', 'Sharks', 'Golden Knights', 'Kraken', 'Flames', 'Kings', 'Ducks', 'Oilers', 'Canucks']",Random,Golden Knights,809
8283,"['Golden Knights', 'Kraken', 'Golden Knights', 'Oilers', 'Kings', 'Ducks', 'Flames', 'Sharks', 'Canucks']",Random,Golden Knights,810
9651,"['Golden Knights', 'Canucks', 'Kings', 'Flames', 'Ducks', 'Kraken', 'Oilers', 'Sharks', 'Golden Knights']",Random,Golden Knights,811
9685,"['Golden Knights', 'Canucks', 'Kings', 'Golden Knights', 'Flames', 'Ducks', 'Oilers', 'Sharks', 'Kraken']",Random,Golden Knights,812
5514,"['Golden Knights', 'Sharks', 'Flames', 'Canucks', 'Kraken', 'Kings', 'Ducks', 'Golden Knights', 'Oilers']",Random,Golden Knights,813
6050,"['Golden Knights', 'Sharks', 'Kraken', 'Oilers', 'Kings', 'Ducks', 'Golden Knights', 'Canucks', 'Flames']",Random,Golden Knights,814
6362,"['Golden Knights', 'Kings', 'Kraken', 'Sharks', 'Canucks', 'Golden Knights', 'Ducks', 'Flames', 'Oilers']",Random,Golden Knights,815
7274,"['Golden Knights', 'Canucks', 'Sharks', 'Ducks', 'Golden Knights', 'Oilers', 'Flames', 'Kings', 'Kraken']",Random,Golden Knights,816
10039,"['Golden Knights', 'Flames', 'Sharks', 'Golden Knights', 'Oilers', 'Kings', 'Kraken', 'Ducks', 'Canucks']",Random,Golden Knights,817
5435,"['Golden Knights', 'Kings', 'Golden Knights', 'Ducks', 'Canucks', 'Sharks', 'Flames', 'Oilers', 'Kraken']",Random,Golden Knights,818
9916,"['Golden Knights', 'Kraken', 'Ducks', 'Oilers', 'Kings', 'Sharks', 'Flames', 'Golden Knights', 'Canucks']",Random,Golden Knights,819
9641,"['Golden Knights', 'Flames', 'Kings', 'Canucks', 'Golden Knights', 'Ducks', 'Oilers', 'Sharks', 'Kraken']",Random,Golden Knights,820
8704,"['Golden Knights', 'Flames', 'Kings', 'Oilers', 'Kraken', 'Sharks', 'Canucks', 'Golden Knights', 'Ducks']",Random,Golden Knights,821
7778,"['Golden Knights', 'Flames', 'Sharks', 'Kings', 'Oilers', 'Golden Knights', 'Ducks', 'Kraken', 'Canucks']",Random,Golden Knights,822
8863,"['Golden Knights', 'Canucks', 'Flames', 'Ducks', 'Oilers', 'Golden Knights', 'Kraken', 'Sharks', 'Kings']",Random,Golden Knights,823
5235,"['Golden Knights', 'Canucks', 'Flames', 'Oilers', 'Sharks', 'Ducks', 'Kings', 'Kraken', 'Golden Knights']",Random,Golden Knights,824
8028,"['Golden Knights', 'Sharks', 'Oilers', 'Canucks', 'Golden Knights', 'Flames', 'Kings', 'Ducks', 'Kraken']",Random,Golden Knights,825
6460,"['Golden Knights', 'Sharks', 'Kings', 'Oilers', 'Canucks', 'Kraken', 'Golden Knights', 'Flames', 'Ducks']",Random,Golden Knights,826
7203,"['Golden Knights', 'Ducks', 'Flames', 'Golden Knights', 'Kings', 'Canucks', 'Sharks', 'Kraken', 'Oilers']",Random,Golden Knights,827
6313,"['Golden Knights', 'Sharks', 'Kraken', 'Flames', 'Oilers', 'Golden Knights', 'Canucks', 'Ducks', 'Kings']",Random,Golden Knights,828
7701,"['Golden Knights', 'Kings', 'Golden Knights', 'Kraken', 'Sharks', 'Oilers', 'Ducks', 'Canucks', 'Flames']",Random,Golden Knights,829
6195,"['Golden Knights', 'Ducks', 'Golden Knights', 'Sharks', 'Flames', 'Kraken', 'Kings', 'Canucks', 'Oilers']",Random,Golden Knights,830
7365,"['Golden Knights', 'Canucks', 'Ducks', 'Kraken', 'Golden Knights', 'Kings', 'Flames', 'Oilers', 'Sharks']",Random,Golden Knights,831
8682,"['Golden Knights', 'Oilers', 'Golden Knights', 'Kings', 'Canucks', 'Flames', 'Ducks', 'Kraken', 'Sharks']",Random,Golden Knights,832
5355,"['Golden Knights', 'Kings', 'Ducks', 'Golden Knights', 'Kraken', 'Sharks', 'Oilers', 'Canucks', 'Flames']",Random,Golden Knights,833
7974,"['Golden Knights', 'Ducks', 'Flames', 'Sharks', 'Oilers', 'Canucks', 'Kings', 'Golden Knights', 'Kraken']",Random,Golden Knights,834
7262,"['Golden Knights', 'Kings', 'Sharks', 'Oilers', 'Golden Knights', 'Canucks', 'Kraken', 'Flames', 'Ducks']",Random,Golden Knights,835
7661,"['Golden Knights', 'Kings', 'Canucks', 'Kraken', 'Flames', 'Ducks', 'Oilers', 'Sharks', 'Golden Knights']",Random,Golden Knights,836
7036,"['Golden Knights', 'Oilers', 'Flames', 'Golden Knights', 'Ducks', 'Canucks', 'Kings', 'Sharks', 'Kraken']",Random,Golden Knights,837
4929,"['Golden Knights', 'Kraken', 'Canucks', 'Flames', 'Oilers', 'Kings', 'Sharks', 'Golden Knights', 'Ducks']",Random,Golden Knights,838
7104,"['Golden Knights', 'Kraken', 'Canucks', 'Flames', 'Kings', 'Golden Knights', 'Oilers', 'Sharks', 'Ducks']",Random,Golden Knights,839
8127,"['Golden Knights', 'Flames', 'Oilers', 'Kings', 'Kraken', 'Ducks', 'Sharks', 'Canucks', 'Golden Knights']",Random,Golden Knights,840
9361,"['Golden Knights', 'Kraken', 'Ducks', 'Golden Knights', 'Oilers', 'Kings', 'Canucks', 'Sharks', 'Flames']",Random,Golden Knights,841
5554,"['Golden Knights', 'Canucks', 'Oilers', 'Flames', 'Kings', 'Ducks', 'Kraken', 'Golden Knights', 'Sharks']",Random,Golden Knights,842
4011,"['Golden Knights', 'Flames', 'Oilers', 'Canucks', 'Kraken', 'Sharks', 'Golden Knights', 'Ducks', 'Kings']",Random,Golden Knights,843
6305,"['Golden Knights', 'Oilers', 'Kraken', 'Ducks', 'Sharks', 'Kings', 'Golden Knights', 'Canucks', 'Flames']",Random,Golden Knights,844
9569,"['Golden Knights', 'Oilers', 'Sharks', 'Kraken', 'Ducks', 'Flames', 'Kings', 'Golden Knights', 'Canucks']",Random,Golden Knights,845
6122,"['Golden Knights', 'Canucks', 'Flames', 'Oilers', 'Ducks', 'Sharks', 'Golden Knights', 'Kings', 'Kraken']",Random,Golden Knights,846
6340,"['Golden Knights', 'Kings', 'Canucks', 'Oilers', 'Kraken', 'Ducks', 'Golden Knights', 'Sharks', 'Flames']",Random,Golden Knights,847
7939,"['Golden Knights', 'Canucks', 'Flames', 'Kings', 'Sharks', 'Golden Knights', 'Kraken', 'Oilers', 'Ducks']",Random,Golden Knights,848
8122,"['Golden Knights', 'Kraken', 'Flames', 'Canucks', 'Kings', 'Oilers', 'Ducks', 'Sharks', 'Golden Knights']",Random,Golden Knights,849
6601,"['Golden Knights', 'Sharks', 'Kings', 'Kraken', 'Canucks', 'Ducks', 'Oilers', 'Flames', 'Golden Knights']",Random,Golden Knights,850
8473,"['Golden Knights', 'Sharks', 'Canucks', 'Ducks', 'Oilers', 'Golden Knights', 'Kings', 'Flames', 'Kraken']",Random,Golden Knights,851
6255,"['Golden Knights', 'Ducks', 'Sharks', 'Kraken', 'Flames', 'Kings', 'Golden Knights', 'Oilers', 'Canucks']",Random,Golden Knights,852
6818,"['Golden Knights', 'Kraken', 'Golden Knights', 'Flames', 'Oilers', 'Kings', 'Ducks', 'Canucks', 'Sharks']",Random,Golden Knights,853
5165,"['Golden Knights', 'Kings', 'Ducks', 'Golden Knights', 'Canucks', 'Sharks', 'Oilers', 'Flames', 'Kraken']",Random,Golden Knights,854
8050,"['Golden Knights', 'Sharks', 'Kraken', 'Flames', 'Kings', 'Canucks', 'Golden Knights', 'Ducks', 'Oilers']",Random,Golden Knights,855
8793,"['Golden Knights', 'Flames', 'Ducks', 'Kings', 'Canucks', 'Golden Knights', 'Kraken', 'Oilers', 'Sharks']",Random,Golden Knights,856
8726,"['Golden Knights', 'Canucks', 'Flames', 'Golden Knights', 'Oilers', 'Ducks', 'Kraken', 'Sharks', 'Kings']",Random,Golden Knights,857
8456,"['Golden Knights', 'Kraken', 'Sharks', 'Golden Knights', 'Canucks', 'Ducks', 'Oilers', 'Flames', 'Kings']",Random,Golden Knights,858
7843,"['Golden Knights', 'Kraken', 'Kings', 'Ducks', 'Oilers', 'Sharks', 'Golden Knights', 'Canucks', 'Flames']",Random,Golden Knights,859
6640,"['Golden Knights', 'Canucks', 'Flames', 'Oilers', 'Ducks', 'Golden Knights', 'Kraken', 'Kings', 'Sharks']",Random,Golden Knights,860
8785,"['Golden Knights', 'Flames', 'Sharks', 'Canucks', 'Ducks', 'Oilers', 'Kraken', 'Kings', 'Golden Knights']",Random,Golden Knights,861
7675,"['Golden Knights', 'Oilers', 'Kraken', 'Sharks', 'Golden Knights', 'Canucks', 'Kings', 'Ducks', 'Flames']",Random,Golden Knights,862
5667,"['Golden Knights', 'Ducks', 'Golden Knights', 'Kraken', 'Oilers', 'Canucks', 'Flames', 'Kings', 'Sharks']",Random,Golden Knights,863
5910,"['Golden Knights', 'Ducks', 'Flames', 'Oilers', 'Canucks', 'Kings', 'Sharks', 'Golden Knights', 'Kraken']",Random,Golden Knights,864
8254,"['Golden Knights', 'Flames', 'Kings', 'Sharks', 'Canucks', 'Ducks', 'Kraken', 'Golden Knights', 'Oilers']",Random,Golden Knights,865
7635,"['Golden Knights', 'Kraken', 'Canucks', 'Sharks', 'Ducks', 'Oilers', 'Kings', 'Golden Knights', 'Flames']",Random,Golden Knights,866
6516,"['Golden Knights', 'Kraken', 'Golden Knights', 'Kings', 'Flames', 'Oilers', 'Sharks', 'Ducks', 'Canucks']",Random,Golden Knights,867
5936,"['Golden Knights', 'Ducks', 'Kings', 'Canucks', 'Flames', 'Sharks', 'Golden Knights', 'Kraken', 'Oilers']",Random,Golden Knights,868
7187,"['Golden Knights', 'Canucks', 'Flames', 'Sharks', 'Oilers', 'Kraken', 'Ducks', 'Golden Knights', 'Kings']",Random,Golden Knights,869
9205,"['Golden Knights', 'Kraken', 'Sharks', 'Canucks', 'Golden Knights', 'Ducks', 'Flames', 'Kings', 'Oilers']",Random,Golden Knights,870
8060,"['Golden Knights', 'Kings', 'Flames', 'Oilers', 'Golden Knights', 'Canucks', 'Ducks', 'Kraken', 'Sharks']",Random,Golden Knights,871
7464,"['Golden Knights', 'Kings', 'Kraken', 'Canucks', 'Golden Knights', 'Flames', 'Sharks', 'Ducks', 'Oilers']",Random,Golden Knights,872
5931,"['Golden Knights', 'Sharks', 'Flames', 'Kraken', 'Kings', 'Ducks', 'Golden Knights', 'Canucks', 'Oilers']",Random,Golden Knights,873
7242,"['Golden Knights', 'Canucks', 'Kraken', 'Oilers', 'Kings', 'Golden Knights', 'Flames', 'Sharks', 'Ducks']",Random,Golden Knights,874
5313,"['Golden Knights', 'Kings', 'Ducks', 'Sharks', 'Flames', 'Golden Knights', 'Kraken', 'Canucks', 'Oilers']",Random,Golden Knights,875
7839,"['Golden Knights', 'Ducks', 'Flames', 'Sharks', 'Oilers', 'Canucks', 'Kings', 'Kraken', 'Golden Knights']",Random,Golden Knights,876
6433,"['Golden Knights', 'Oilers', 'Kings', 'Golden Knights', 'Ducks', 'Sharks', 'Canucks', 'Flames', 'Kraken']",Random,Golden Knights,877
7306,"['Golden Knights', 'Oilers', 'Flames', 'Kings', 'Kraken', 'Ducks', 'Golden Knights', 'Sharks', 'Canucks']",Random,Golden Knights,878
7883,"['Golden Knights', 'Ducks', 'Flames', 'Oilers', 'Sharks', 'Canucks', 'Golden Knights', 'Kraken', 'Kings']",Random,Golden Knights,879
7697,"['Golden Knights', 'Sharks', 'Kraken', 'Flames', 'Golden Knights', 'Canucks', 'Ducks', 'Kings', 'Oilers']",Random,Golden Knights,880
7330,"['Golden Knights', 'Flames', 'Kraken', 'Canucks', 'Kings', 'Oilers', 'Sharks', 'Ducks', 'Golden Knights']",Random,Golden Knights,881
8972,"['Golden Knights', 'Kraken', 'Kings', 'Oilers', 'Canucks', 'Golden Knights', 'Flames', 'Sharks', 'Ducks']",Random,Golden Knights,882
8061,"['Golden Knights', 'Kraken', 'Oilers', 'Kings', 'Flames', 'Canucks', 'Ducks', 'Sharks', 'Golden Knights']",Random,Golden Knights,883
5803,"['Golden Knights', 'Flames', 'Oilers', 'Canucks', 'Golden Knights', 'Kraken', 'Sharks', 'Ducks', 'Kings']",Random,Golden Knights,884
8516,"['Golden Knights', 'Flames', 'Kraken', 'Kings', 'Oilers', 'Sharks', 'Golden Knights', 'Ducks', 'Canucks']",Random,Golden Knights,885
4193,"['Golden Knights', 'Kings', 'Ducks', 'Flames', 'Oilers', 'Canucks', 'Kraken', 'Sharks', 'Golden Knights']",Random,Golden Knights,886
6271,"['Golden Knights', 'Ducks', 'Sharks', 'Oilers', 'Kraken', 'Golden Knights', 'Flames', 'Canucks', 'Kings']",Random,Golden Knights,887
6624,"['Golden Knights', 'Sharks', 'Golden Knights', 'Oilers', 'Ducks', 'Kings', 'Flames', 'Canucks', 'Kraken']",Random,Golden Knights,888
9020,"['Golden Knights', 'Ducks', 'Canucks', 'Kings', 'Kraken', 'Flames', 'Golden Knights', 'Oilers', 'Sharks']",Random,Golden Knights,889
6836,"['Golden Knights', 'Flames', 'Golden Knights', 'Oilers', 'Canucks', 'Kraken', 'Kings', 'Sharks', 'Ducks']",Random,Golden Knights,890
7048,"['Golden Knights', 'Canucks', 'Sharks', 'Ducks', 'Oilers', 'Kraken', 'Golden Knights', 'Kings', 'Flames']",Random,Golden Knights,891
5849,"['Golden Knights', 'Flames', 'Oilers', 'Canucks', 'Kings', 'Golden Knights', 'Sharks', 'Ducks', 'Kraken']",Random,Golden Knights,892
6095,"['Golden Knights', 'Oilers', 'Kraken', 'Golden Knights', 'Sharks', 'Canucks', 'Flames', 'Kings', 'Ducks']",Random,Golden Knights,893
4944,"['Golden Knights', 'Canucks', 'Kraken', 'Oilers', 'Flames', 'Ducks', 'Sharks', 'Kings', 'Golden Knights']",Random,Golden Knights,894
8933,"['Golden Knights', 'Kraken', 'Canucks', 'Sharks', 'Ducks', 'Oilers', 'Kings', 'Flames', 'Golden Knights']",Random,Golden Knights,895
8827,"['Golden Knights', 'Flames', 'Ducks', 'Canucks', 'Kraken', 'Kings', 'Sharks', 'Oilers', 'Golden Knights']",Random,Golden Knights,896
7674,"['Golden Knights', 'Sharks', 'Flames', 'Kings', 'Oilers', 'Kraken', 'Canucks', 'Ducks', 'Golden Knights']",Random,Golden Knights,897
10438,"['Golden Knights', 'Flames', 'Golden Knights', 'Kraken', 'Sharks', 'Oilers', 'Ducks', 'Canucks', 'Kings']",Random,Golden Knights,898
6808,"['Golden Knights', 'Oilers', 'Ducks', 'Sharks', 'Kings', 'Canucks', 'Kraken', 'Golden Knights', 'Flames']",Random,Golden Knights,899
7026,"['Golden Knights', 'Flames', 'Golden Knights', 'Kraken', 'Canucks', 'Sharks', 'Ducks', 'Kings', 'Oilers']",Random,Golden Knights,900
4426,"['Golden Knights', 'Flames', 'Canucks', 'Oilers', 'Kraken', 'Golden Knights', 'Sharks', 'Kings', 'Ducks']",Random,Golden Knights,901
7786,"['Golden Knights', 'Flames', 'Sharks', 'Ducks', 'Canucks', 'Golden Knights', 'Kings', 'Kraken', 'Oilers']",Random,Golden Knights,902
7877,"['Golden Knights', 'Ducks', 'Oilers', 'Sharks', 'Flames', 'Kings', 'Canucks', 'Kraken', 'Golden Knights']",Random,Golden Knights,903
7764,"['Golden Knights', 'Kraken', 'Oilers', 'Ducks', 'Sharks', 'Golden Knights', 'Flames', 'Canucks', 'Kings']",Random,Golden Knights,904
8903,"['Golden Knights', 'Canucks', 'Sharks', 'Ducks', 'Oilers', 'Golden Knights', 'Flames', 'Kraken', 'Kings']",Random,Golden Knights,905
6901,"['Golden Knights', 'Oilers', 'Flames', 'Kraken', 'Kings', 'Sharks', 'Golden Knights', 'Canucks', 'Ducks']",Random,Golden Knights,906
8069,"['Golden Knights', 'Canucks', 'Sharks', 'Oilers', 'Ducks', 'Kings', 'Kraken', 'Golden Knights', 'Flames']",Random,Golden Knights,907
7666,"['Golden Knights', 'Flames', 'Kings', 'Ducks', 'Sharks', 'Kraken', 'Oilers', 'Golden Knights', 'Canucks']",Random,Golden Knights,908
7900,"['Golden Knights', 'Canucks', 'Golden Knights', 'Kings', 'Sharks', 'Flames', 'Kraken', 'Ducks', 'Oilers']",Random,Golden Knights,909
9028,"['Golden Knights', 'Oilers', 'Golden Knights', 'Sharks', 'Flames', 'Canucks', 'Ducks', 'Kraken', 'Kings']",Random,Golden Knights,910
5174,"['Golden Knights', 'Sharks', 'Canucks', 'Oilers', 'Flames', 'Golden Knights', 'Kings', 'Ducks', 'Kraken']",Random,Golden Knights,911
7165,"['Golden Knights', 'Canucks', 'Kraken', 'Oilers', 'Ducks', 'Golden Knights', 'Flames', 'Sharks', 'Kings']",Random,Golden Knights,912
7110,"['Golden Knights', 'Oilers', 'Canucks', 'Flames', 'Golden Knights', 'Kraken', 'Kings', 'Sharks', 'Ducks']",Random,Golden Knights,913
6707,"['Golden Knights', 'Kings', 'Canucks', 'Sharks', 'Golden Knights', 'Kraken', 'Oilers', 'Flames', 'Ducks']",Random,Golden Knights,914
6877,"['Golden Knights', 'Oilers', 'Kings', 'Sharks', 'Kraken', 'Golden Knights', 'Ducks', 'Flames', 'Canucks']",Random,Golden Knights,915
6529,"['Golden Knights', 'Sharks', 'Ducks', 'Canucks', 'Kraken', 'Oilers', 'Kings', 'Golden Knights', 'Flames']",Random,Golden Knights,916
5547,"['Golden Knights', 'Kings', 'Ducks', 'Kraken', 'Canucks', 'Flames', 'Golden Knights', 'Sharks', 'Oilers']",Random,Golden Knights,917
6114,"['Golden Knights', 'Kings', 'Kraken', 'Sharks', 'Oilers', 'Flames', 'Canucks', 'Ducks', 'Golden Knights']",Random,Golden Knights,918
7237,"['Golden Knights', 'Sharks', 'Flames', 'Canucks', 'Kraken', 'Kings', 'Oilers', 'Golden Knights', 'Ducks']",Random,Golden Knights,919
5872,"['Golden Knights', 'Sharks', 'Kings', 'Golden Knights', 'Oilers', 'Flames', 'Canucks', 'Ducks', 'Kraken']",Random,Golden Knights,920
7854,"['Golden Knights', 'Sharks', 'Flames', 'Kraken', 'Oilers', 'Ducks', 'Golden Knights', 'Canucks', 'Kings']",Random,Golden Knights,921
6273,"['Golden Knights', 'Ducks', 'Kraken', 'Oilers', 'Flames', 'Golden Knights', 'Canucks', 'Sharks', 'Kings']",Random,Golden Knights,922
6570,"['Golden Knights', 'Flames', 'Oilers', 'Kraken', 'Ducks', 'Golden Knights', 'Canucks', 'Kings', 'Sharks']",Random,Golden Knights,923
7822,"['Golden Knights', 'Canucks', 'Flames', 'Golden Knights', 'Kraken', 'Kings', 'Sharks', 'Ducks', 'Oilers']",Random,Golden Knights,924
5266,"['Golden Knights', 'Flames', 'Oilers', 'Canucks', 'Kings', 'Golden Knights', 'Ducks', 'Sharks', 'Kraken']",Random,Golden Knights,925
8404,"['Golden Knights', 'Kraken', 'Ducks', 'Canucks', 'Golden Knights', 'Oilers', 'Flames', 'Kings', 'Sharks']",Random,Golden Knights,926
6630,"['Golden Knights', 'Kings', 'Golden Knights', 'Kraken', 'Sharks', 'Canucks', 'Ducks', 'Oilers', 'Flames']",Random,Golden Knights,927
7601,"['Golden Knights', 'Flames', 'Kraken', 'Ducks', 'Oilers', 'Canucks', 'Kings', 'Golden Knights', 'Sharks']",Random,Golden Knights,928
7193,"['Golden Knights', 'Ducks', 'Canucks', 'Golden Knights', 'Kings', 'Oilers', 'Flames', 'Sharks', 'Kraken']",Random,Golden Knights,929
5474,"['Golden Knights', 'Kraken', 'Flames', 'Canucks', 'Oilers', 'Sharks', 'Golden Knights', 'Ducks', 'Kings']",Random,Golden Knights,930
6362,"['Golden Knights', 'Ducks', 'Sharks', 'Oilers', 'Kings', 'Flames', 'Canucks', 'Kraken', 'Golden Knights']",Random,Golden Knights,931
7136,"['Golden Knights', 'Ducks', 'Oilers', 'Golden Knights', 'Kings', 'Canucks', 'Kraken', 'Flames', 'Sharks']",Random,Golden Knights,932
6692,"['Golden Knights', 'Oilers', 'Kraken', 'Canucks', 'Golden Knights', 'Flames', 'Sharks', 'Ducks', 'Kings']",Random,Golden Knights,933
7355,"['Golden Knights', 'Ducks', 'Kraken', 'Oilers', 'Canucks', 'Golden Knights', 'Flames', 'Kings', 'Sharks']",Random,Golden Knights,934
7507,"['Golden Knights', 'Canucks', 'Kings', 'Sharks', 'Oilers', 'Flames', 'Ducks', 'Golden Knights', 'Kraken']",Random,Golden Knights,935
7283,"['Golden Knights', 'Ducks', 'Kings', 'Oilers', 'Golden Knights', 'Flames', 'Sharks', 'Canucks', 'Kraken']",Random,Golden Knights,936
8696,"['Golden Knights', 'Kraken', 'Sharks', 'Oilers', 'Golden Knights', 'Kings', 'Flames', 'Canucks', 'Ducks']",Random,Golden Knights,937
9672,"['Golden Knights', 'Oilers', 'Golden Knights', 'Kraken', 'Ducks', 'Flames', 'Sharks', 'Kings', 'Canucks']",Random,Golden Knights,938
7594,"['Golden Knights', 'Sharks', 'Oilers', 'Kraken', 'Canucks', 'Ducks', 'Flames', 'Kings', 'Golden Knights']",Random,Golden Knights,939
10399,"['Golden Knights', 'Oilers', 'Kings', 'Canucks', 'Sharks', 'Flames', 'Golden Knights', 'Kraken', 'Ducks']",Random,Golden Knights,940
7672,"['Golden Knights', 'Oilers', 'Ducks', 'Golden Knights', 'Kings', 'Kraken', 'Sharks', 'Flames', 'Canucks']",Random,Golden Knights,941
4675,"['Golden Knights', 'Sharks', 'Kings', 'Ducks', 'Oilers', 'Canucks', 'Flames', 'Kraken', 'Golden Knights']",Random,Golden Knights,942
6998,"['Golden Knights', 'Canucks', 'Kraken', 'Oilers', 'Sharks', 'Ducks', 'Kings', 'Flames', 'Golden Knights']",Random,Golden Knights,943
7843,"['Golden Knights', 'Kings', 'Flames', 'Sharks', 'Kraken', 'Golden Knights', 'Canucks', 'Oilers', 'Ducks']",Random,Golden Knights,944
7597,"['Golden Knights', 'Ducks', 'Flames', 'Kraken', 'Kings', 'Canucks', 'Oilers', 'Sharks', 'Golden Knights']",Random,Golden Knights,945
6186,"['Golden Knights', 'Oilers', 'Flames', 'Canucks', 'Ducks', 'Kraken', 'Sharks', 'Kings', 'Golden Knights']",Random,Golden Knights,946
